sample,timestamp_py,sensor_id_py,q0_py,q1_py,q2_py,q3_py,timestamp_c,sensor_id_c,q0_c,q1_c,q2_c,q3_c,quat_distance
232,20211988075,1,0.999080993644781,-0.036489104145148,-0.000435912312832,0.022483847466517,20211988075,1,0.975360631942749,-0.172366365790367,-0.136618554592133,0.017227901145816,0.01879933319255267
233,20291987425,1,0.999068854066973,-0.036771435562412,-0.000720270447523,0.022555876628228,20291987425,1,0.975168704986572,-0.17296339571476,-0.13722537457943,0.017286347225308,0.01889045892958352
234,20371987825,1,0.99905750146211,-0.037025388730712,-0.000978035812965,0.022633444447862,20371987825,1,0.974979281425476,-0.173550814390182,-0.137820586562157,0.017349595203996,0.018986374185748334
235,20451988225,1,0.999046726710788,-0.037260333840259,-0.001218934898249,0.022711661504301,20451988225,1,0.974789083003998,-0.174138113856316,-0.138415694236755,0.017412832006812,0.019087519068305303
236,20531988925,1,0.999036805115527,-0.037452134778337,-0.001412160617726,0.02282116183492,20531988925,1,0.974607706069946,-0.174699127674103,-0.138973444700241,0.017506066709757,0.019192414204608488
237,20611989325,1,0.999027567268418,-0.037623832040007,-0.00158758702496,0.022931346838137,20611989325,1,0.974425613880157,-0.175260007381439,-0.139531090855598,0.017599288374186,0.019302903264988736
238,20721989875,1,0.999018662808511,-0.037785150202741,-0.001739928812985,0.023042708872376,20721989875,1,0.974241197109222,-0.175825878977776,-0.140093937516212,0.017692690715194,0.0194198137645496
239,20801990275,1,0.999010234110063,-0.037932387009682,-0.001880297229162,0.023154926936498,20801990275,1,0.974054455757141,-0.176396712660789,-0.140661954879761,0.017786270007491,0.019542155679718842
240,20881990675,1,0.999002721966181,-0.038054758503134,-0.002003369404233,0.023267646431456,20881990675,1,0.973867833614349,-0.176964893937111,-0.141227245330811,0.01787974126637,0.019670077241236372
241,20961991075,1,0.998996228123175,-0.038150660718148,-0.002097349754374,0.023380855554189,20961991075,1,0.973683178424835,-0.17752531170845,-0.141784518957138,0.01797291636467,0.019803875543314198
242,21041991475,1,0.998990485709422,-0.038226780581509,-0.002171862087778,0.023494802052751,21041991475,1,0.973497807979584,-0.178085595369339,-0.142341688275337,0.018066078424454,0.019943707537779076
243,21121991875,1,0.998985413959566,-0.038290787550425,-0.002240120023155,0.023599579383657,21121991875,1,0.973306834697723,-0.178659528493881,-0.142916515469551,0.018149429932237,0.020091185720005234
244,21201992275,1,0.998980892506918,-0.0383402163675,-0.002294169148562,0.023705294828209,21201992275,1,0.973113536834717,-0.17923840880394,-0.143496513366699,0.018232958391309,0.020244708159232738
245,21281992675,1,0.998977115343352,-0.038370526184184,-0.002329845673173,0.023811710559387,21281992675,1,0.972919464111328,-0.179817169904709,-0.144076406955719,0.018316473811865,0.020404218488242254
246,21381993175,1,0.998974187077642,-0.038379160221779,-0.002345113209285,0.023918905854406,21381993175,1,0.972724735736847,-0.180395796895027,-0.14465619623661,0.018399976193905,0.02057031621969463
247,21461993575,1,0.998972072967868,-0.038367028326381,-0.00234071736452,0.0240268518517,21461993575,1,0.972529292106628,-0.180974289774895,-0.145235896110535,0.018483463674784,0.02074289571273069
248,21541993975,1,0.99897080221505,-0.03834030239364,-0.002310417772402,0.024125080391602,21541993975,1,0.972333371639252,-0.181551113724709,-0.145817399024963,0.018556579947472,0.020922049019705957
249,21621994375,1,0.998970326911381,-0.038293197675556,-0.002261374451919,0.024224020061472,21621994375,1,0.972136735916138,-0.182127818465233,-0.146398812532425,0.018629681318998,0.021107642256123382
250,21701994775,1,0.998970092759392,-0.038239462334358,-0.002203758760115,0.024323666253241,21701994775,1,0.971937596797943,-0.182709455490112,-0.146985396742821,0.018702961504459,0.02129785247981053
251,21781995175,1,0.99897035595324,-0.038172512073449,-0.00213148825379,0.024424250377093,21781995175,1,0.971736073493958,-0.183296039700508,-0.14757713675499,0.018776416778564,0.02149443964254849
252,21861995575,1,0.998971235747518,-0.038089410405364,-0.002041302220848,0.024525497941783,21861995575,1,0.97153377532959,-0.183882489800453,-0.148168787360191,0.018849857151508,0.02169696886070749
253,21941995975,1,0.998973063582478,-0.037981184525959,-0.001932524837656,0.024627488836552,21941995975,1,0.97133082151413,-0.184468790888786,-0.148760318756104,0.018923286348581,0.021906814259762597
254,22041996475,1,0.998975426536536,-0.037858337569664,-0.001807094388406,0.024730100332969,22041996475,1,0.971127092838287,-0.18505497276783,-0.149351730942726,0.018996698781848,0.022122341640940957
255,22121996875,1,0.998978373431516,-0.037718469801832,-0.001681310814675,0.024833438059929,22121996875,1,0.970919966697693,-0.185648620128632,-0.149950951337814,0.019070383161306,0.022343871728912945
256,22201997275,1,0.998981764076008,-0.037565653918038,-0.001542149532765,0.024937491135155,22201997275,1,0.970711231231689,-0.186244651675224,-0.150552690029144,0.019144149497151,0.022571197867896298
257,22281997675,1,0.998985378882284,-0.037407209642035,-0.001392701193125,0.025039445473142,22281997675,1,0.970500886440277,-0.186842679977417,-0.151157453656197,0.019215410575271,0.02280288056247226
258,22361998075,1,0.998989453921455,-0.037239858163076,-0.001239011725212,0.025134215079287,22361998075,1,0.970287263393402,-0.18744695186615,-0.151771485805511,0.019279185682535,0.023040144845121735
259,22441998475,1,0.998993970313384,-0.037059006242532,-0.00107343935992,0.025229448304689,22441998475,1,0.970072865486145,-0.188051074743271,-0.152385413646698,0.019342947751284,0.02328248226065166
260,22521998875,1,0.998999358506316,-0.036852999195908,-0.000887582630106,0.025324895879567,22521998875,1,0.969860374927521,-0.188647463917732,-0.152991309762001,0.019406408071518,0.023530625077731626
261,22601999275,1,0.999005173821055,-0.036633030494835,-0.000688931185283,0.02542064376347,22601999275,1,0.969648122787476,-0.189241170883179,-0.153594449162483,0.019469758495688,0.023783281164801995
262,22701999775,1,0.99901096645587,-0.03641067119041,-0.000482215997276,0.02551704120985,22701999775,1,0.96943324804306,-0.189839795231819,-0.154202744364738,0.019533285871148,0.02404056890431472
263,22782000175,1,0.999016857122038,-0.036182448659087,-0.000272384577818,0.025613968877946,22782000175,1,0.96921581029892,-0.190443322062492,-0.154816180467606,0.019596986472607,0.024302235457624444
264,22862000575,1,0.999022955292696,-0.035945304550184,-5.3872006974e-05,0.025711222780113,22862000575,1,0.968997538089752,-0.191046699881554,-0.155429497361183,0.019660670310259,0.02456811084235988
265,23042002475,1,0.999029631627141,-0.03569622003986,0.000172083930859,0.025798166464408,23042002475,1,0.968778789043427,-0.19164827466011,-0.156044736504555,0.019714016467333,0.024838431584371934
266,23122001875,1,0.999036303914614,-0.03543778566131,0.000403210631931,0.025893324028344,23122001875,1,0.968559086322784,-0.192250952124596,-0.156658306717873,0.019775088876486,0.02511248575347702
267,23202002275,1,0.999042999657454,-0.035172761442635,0.000640353567505,0.025991376170656,23202002275,1,0.968338549137115,-0.192853882908821,-0.157271236181259,0.019838722422719,0.025390021069192303
268,23312002825,1,0.999050410183676,-0.034870625420711,0.000936714243679,0.026104405011851,23312002825,1,0.968131005764008,-0.19342128932476,-0.157841503620148,0.019916394725442,0.025671547001894224
269,23392003225,1,0.999058089253408,-0.034550874983401,0.001248835963562,0.026222351991151,23392003225,1,0.96792733669281,-0.193976789712906,-0.15839746594429,0.019998736679554,0.02595569519590779
270,23472003625,1,0.999065740270005,-0.034224104903927,0.001550847722356,0.026342971237392,23472003625,1,0.967721998691559,-0.194535106420517,-0.158955454826355,0.020083736628294,0.026241765520751303
271,23552004025,1,0.999072702099212,-0.033905048914402,0.001848876647733,0.026471970713047,23552004025,1,0.967513084411621,-0.195102125406265,-0.159519657492638,0.02017674036324,0.026529955424947738
272,23632004425,1,0.999079488624101,-0.033585062291035,0.002146463555028,0.026600971706294,23632004425,1,0.967303454875946,-0.195669010281563,-0.160083755850792,0.020269729197025,0.026819822514303482
273,23712004825,1,0.999086219424638,-0.03326654574972,0.002448233853728,0.026722074033716,23712004825,1,0.967093348503113,-0.196234479546547,-0.160649299621582,0.02035497687757,0.02711169917663747
274,23792005225,1,0.999092777961577,-0.032949468676978,0.002746936846171,0.02684041499095,23792005225,1,0.966882586479187,-0.196799382567406,-0.161215260624886,0.020437635481358,0.02740444914210305
275,23872005625,1,0.999098967317343,-0.032637813183358,0.003043014416473,0.02695861122699,23872005625,1,0.966671168804169,-0.197364151477814,-0.161781117320061,0.020520277321339,0.027697403301022883
276,23972006125,1,0.999104555595939,-0.032340226741751,0.003321725403634,0.027076980298323,23972006125,1,0.966455280780792,-0.197938859462738,-0.162357360124588,0.020603286102414,0.027990170391846925
277,24052006525,1,0.999109805082972,-0.032048225753612,0.003596052450615,0.027195165377038,24052006525,1,0.966238677501678,-0.198513433337212,-0.162933498620987,0.020686278119683,0.028282810583457385
278,24132007750,1,0.999114924696641,-0.031755652608953,0.003864371279738,0.027313227755379,24132007750,1,0.966021358966827,-0.199087858200073,-0.163509517908096,0.020769257098436,0.02857606385237821
279,24212007300,1,0.999119659159585,-0.031471030790214,0.004125542000022,0.027431019030311,24212007300,1,0.965803384780884,-0.199662148952484,-0.164085417985916,0.020852219313383,0.0288682214039081
280,24292007725,1,0.999123598284577,-0.031211996869535,0.004370137368809,0.027545389844258,24292007725,1,0.965584754943848,-0.200235858559608,-0.164661735296249,0.020932596176863,0.02915472208172687
281,24372008125,1,0.999127445431518,-0.030960111507125,0.004606010728853,0.027651472765847,24372008125,1,0.965365648269653,-0.200808107852936,-0.165239542722702,0.021005243062973,0.02943991372645427
282,24452008525,1,0.999130834737021,-0.030721100172871,0.004830368867648,0.027757100325412,24452008525,1,0.965145766735077,-0.201380208134651,-0.165817216038704,0.021077875047922,0.0297223805178638
283,24562009075,1,0.999134106135895,-0.030491789364194,0.005039410648204,0.027854857345088,24562009075,1,0.964922487735748,-0.201958373188972,-0.166404262185097,0.021143063902855,0.03000460293201601
284,24642009475,1,0.999136915467617,-0.030279804449744,0.005232651792757,0.027949542886367,24642009475,1,0.964697539806366,-0.202538475394249,-0.166994363069534,0.021205762401223,0.030283382277806803
285,24722009875,1,0.99913911524807,-0.030090446586505,0.005397656438098,0.028043871175442,24722009875,1,0.964468955993652,-0.203125953674316,-0.167592197656631,0.021268729120493,0.030557337570038645
286,24802010275,1,0.999140881194028,-0.029916279177633,0.00554773535826,0.028137846388501,24802010275,1,0.964238584041595,-0.203715801239014,-0.168192535638809,0.021331774070859,0.030828250171596294
287,24882010675,1,0.999142262708842,-0.029754780041566,0.005690103304192,0.028231448034427,24882010675,1,0.964007556438446,-0.204305484890938,-0.168792754411697,0.021394804120064,0.03109668593633319
288,24962011075,1,0.999143269874979,-0.029607616085447,0.005817046182766,0.028324500118774,24962011075,1,0.963775753974915,-0.20489501953125,-0.169392839074135,0.021457815542817,0.031361072740211715
289,25042011475,1,0.999143902702194,-0.029474865624978,0.005930111850124,0.028417032970811,25042011475,1,0.963543176651001,-0.205484390258789,-0.169992789626122,0.021520812064409,0.03162160389814561
290,25122011875,1,0.999144186883797,-0.029355884437447,0.006029832194094,0.028509068538307,25122011875,1,0.96330988407135,-0.206073597073555,-0.170592606067657,0.021583791822195,0.031878367448871625
291,25222012375,1,0.999144101283849,-0.029251964942631,0.006115155760087,0.028600564447468,25222012375,1,0.963075876235962,-0.206662654876709,-0.171192303299904,0.021646754816175,0.03213088862806812
292,25302012775,1,0.999143826531437,-0.029157896793419,0.006180993133297,0.028691920162117,25302012775,1,0.962839126586914,-0.207256570458412,-0.17179711163044,0.021709889173508,0.0323810433969931
293,25382013175,1,0.999143062042122,-0.029084497953052,0.00622706285327,0.028782933139855,25382013175,1,0.962599575519562,-0.207855328917503,-0.172407016158104,0.02177319675684,0.032626837565974176
294,25462013575,1,0.999142010298311,-0.02902400962337,0.006258867602777,0.028873460110682,25462013575,1,0.962359249591827,-0.208453923463821,-0.173016801476479,0.02183648571372,0.03286867040728958
295,25542013975,1,0.999140624905154,-0.028989100805698,0.006276158351264,0.028952608431131,25542013975,1,0.96211838722229,-0.209050521254539,-0.173628658056259,0.021889505907893,0.0331042093828271
296,25622014375,1,0.999138975389719,-0.028966592082182,0.006279328588719,0.029031266469136,25622014375,1,0.961876809597015,-0.209646940231323,-0.174240380525589,0.02194250933826,0.03333572637629134
297,25822015575,1,0.999136708173395,-0.028970056961705,0.006261291452959,0.029109627435075,25822015575,1,0.96163135766983,-0.210250705480576,-0.174859836697578,0.021995777264237,0.03356239542711614
298,25902015775,1,0.999133808060831,-0.028978959209389,0.006249899859197,0.029202607156769,25902015775,1,0.961391985416412,-0.210839584469795,-0.175457432866096,0.022063734009862,0.033783125681926096
299,25982016175,1,0.999130556319962,-0.028983045359314,0.006246957728577,0.029310237607386,25982016175,1,0.961159765720367,-0.211411103606224,-0.176030591130257,0.022146282717586,0.03399911381131793
300,26062016575,1,0.999126877591818,-0.029004917766816,0.006230629043891,0.029417282007037,26062016575,1,0.96092689037323,-0.21198245882988,-0.176603630185127,0.022228816524148,0.0342100229841259
301,26142016975,1,0.999122978816478,-0.029026450468676,0.006203253590057,0.029534014609845,26142016975,1,0.96069723367691,-0.212545543909073,-0.177163794636726,0.022321196272969,0.03441563285363447
302,26222017375,1,0.999118645968114,-0.029065650702421,0.006163202173004,0.029650196745758,26222017375,1,0.960466861724854,-0.213108494877815,-0.177723854780197,0.022413559257984,0.034616294148587023
303,26302017775,1,0.99911396757855,-0.029124186526837,0.006111658321923,0.029760866606243,26302017775,1,0.960233926773071,-0.213675335049629,-0.178290158510208,0.022500978782773,0.03481375120696839
304,26382018175,1,0.999108979435215,-0.02920270435096,0.006039858320306,0.029865856458226,26382018175,1,0.959998309612274,-0.214246079325676,-0.178862690925598,0.022583456709981,0.035006334746397805
305,26492018725,1,0.999103339245014,-0.029300027937724,0.005969562192514,0.029973157984107,26492018725,1,0.959761917591095,-0.214817136526108,-0.179434537887573,0.022668473422527,0.035196215051075175
306,26572019125,1,0.999097127128656,-0.02941061249235,0.005887416083599,0.030087950544186,26572019125,1,0.959524691104889,-0.215389490127563,-0.18000453710556,0.022761143743992,0.035381826318605536
307,26652019525,1,0.999090529351329,-0.029535188825025,0.005797142400153,0.03020231649302,26652019525,1,0.95928680896759,-0.215961664915085,-0.180574417114258,0.02285379730165,0.03556374366725368
308,26732019925,1,0.999084151941342,-0.029665942443486,0.005672841947646,0.030308547685868,26732019925,1,0.959045171737671,-0.216539740562439,-0.181153729557991,0.022939054295421,0.03574171949580507
309,26812020325,1,0.999077397369683,-0.02981251268077,0.005539518307856,0.030411870866421,26812020325,1,0.958801865577698,-0.217119663953781,-0.181736096739769,0.023021832108498,0.03591643826046642
310,26892020725,1,0.999070240367826,-0.029971960704158,0.005401738638826,0.030514875103806,26892020725,1,0.958557844161987,-0.21769942343235,-0.182318344712257,0.023104595020413,0.036088307878013426
311,26972021125,1,0.999062859335396,-0.030139102257832,0.005253909013377,0.030617544835489,26972021125,1,0.95831310749054,-0.218279018998146,-0.182900443673134,0.023187339305878,0.03625723590633956
312,27082021675,1,0.999055295515298,-0.030314598384924,0.005098229122514,0.030717253904209,27082021675,1,0.958067774772644,-0.218857958912849,-0.183482989668846,0.023267515003681,0.03642344917837248
313,27162022050,1,0.999047747546075,-0.030495439934794,0.004947740277584,0.030808215340117,27162022050,1,0.957826137542725,-0.219425335526466,-0.18405669927597,0.02333964034915,0.03658609468599361
314,27242022475,1,0.99903997961865,-0.030682669623435,0.004790564925469,0.030898922247246,27242022475,1,0.957583844661713,-0.219992533326149,-0.184630274772644,0.023411750793457,0.0367465825774117
315,27322022875,1,0.999031958791287,-0.030877805403291,0.004620600384614,0.030989619216883,27322022875,1,0.957338690757751,-0.220564559102058,-0.185208946466446,0.023484032601118,0.036905518312073116
316,27402023275,1,0.999023530355109,-0.031085093317688,0.004440525453778,0.031080291246067,27402023275,1,0.957090735435486,-0.221141397953033,-0.185792699456215,0.023556483909488,0.03706250845372028
317,27482023675,1,0.99901489035623,-0.031297235815984,0.004256041978764,0.031170787341414,27482023675,1,0.956842005252838,-0.221718072891235,-0.186376318335533,0.023628920316696,0.037218119606542754
318,27562024075,1,0.999005320566956,-0.031538813337475,0.00404615705939,0.03126181928851,27562024075,1,0.956583857536316,-0.222314462065697,-0.186980694532394,0.023702088743448,0.037371685273539956
319,27642024475,1,0.998995571687331,-0.031782949397437,0.003833689152727,0.031352746357887,27642024475,1,0.956324994564056,-0.222910672426224,-0.187584906816483,0.023775240406394,0.037524529855144095
320,27742024975,1,0.998986119973769,-0.03202395738737,0.003607135813647,0.03143543898577,27742024975,1,0.956065535545349,-0.223505213856697,-0.188190758228302,0.023840732872486,0.03767566448072002
321,27822025375,1,0.998976564208092,-0.032267268003754,0.003380103816999,0.031515432358712,27822025375,1,0.955805361270905,-0.224099069833755,-0.188797056674957,0.023903658613563,0.0378265989159432
322,27902025775,1,0.998966915235815,-0.032510274250412,0.003149344022565,0.031595347199077,27902025775,1,0.955544471740723,-0.22469274699688,-0.189403206110001,0.023966565728188,0.03797712775725215
323,27982026175,1,0.998957192444442,-0.032752086820409,0.002916792668564,0.031675239430122,27982026175,1,0.955282807350159,-0.225286245346069,-0.190009206533432,0.024029454216361,0.038127852856919886
324,28062041250,1,0.998947422978101,-0.032991796436964,0.002683073933349,0.031755135136558,28062041250,1,0.955020368099213,-0.225879564881325,-0.19061504304409,0.024092324078083,0.038279071018301525
325,28142026975,1,0.998937841040546,-0.033228486120001,0.002464027106857,0.031827441270743,28142026975,1,0.954757392406464,-0.226471185684204,-0.191222548484802,0.024147544056177,0.03843404006452589
326,28222027375,1,0.998928362174565,-0.033461341564111,0.002244773624422,0.031897129264971,28222027375,1,0.954493701457977,-0.227062121033669,-0.19183050096035,0.024200202897191,0.03859006595733094
327,28302027775,1,0.998918861286847,-0.033691929653537,0.002022043151556,0.031966760597581,28302027775,1,0.954229235649109,-0.227652877569199,-0.192438304424286,0.024252841249108,0.038746187567823664
328,28512030500,1,0.998909447710418,-0.033916326826969,0.001804139395601,0.03203659049391,28512030500,1,0.953964054584503,-0.228243455290794,-0.19304595887661,0.024305460974574,0.03890473119320659
329,28592029225,1,0.998900114013157,-0.034134992943906,0.001590732734654,0.03210660446991,28592029225,1,0.953698098659515,-0.228833839297295,-0.193653449416161,0.024358062073588,0.03906561524165397
330,28672029625,1,0.998890896708695,-0.034347018763327,0.001382284845101,0.032176824939354,28672029625,1,0.95343142747879,-0.229424059391022,-0.194260790944099,0.024410642683506,0.03922906075383337
331,28752030025,1,0.998882525204895,-0.034501153562766,0.001240723405443,0.032277420103886,28752030025,1,0.953185796737671,-0.229970827698708,-0.194808572530746,0.024491803720593,0.03939627684157432
332,28832030425,1,0.998874338476241,-0.034648035575028,0.001104350110823,0.032378233047481,28832030425,1,0.952939569950104,-0.230517446994781,-0.195356234908104,0.024572947993875,0.03956625379697798
333,28912030825,1,0.998866080034672,-0.034795441989818,0.000962668539367,0.03247929559248,28912030825,1,0.952690422534943,-0.231068849563599,-0.195908963680267,0.024654265493155,0.0397375516246492
334,29022031375,1,0.998857865486283,-0.034939571398966,0.000823649141052,0.032580861080315,29022031375,1,0.952438354492188,-0.231625035405159,-0.196466758847237,0.024735750630498,0.03991248638449896
335,29102031775,1,0.998849610435461,-0.03508230125716,0.000709313147084,0.032683095726822,29102031775,1,0.95218563079834,-0.232181072235107,-0.197024434804916,0.024817219004035,0.0400929557699935
336,29182032175,1,0.998841607840694,-0.035216285835995,0.000601174683059,0.032785579865785,29182032175,1,0.951932191848755,-0.232736945152283,-0.197581961750984,0.024898670613766,0.040276852072668845
337,29262032575,1,0.998833808670239,-0.035342872564503,0.000504309722757,0.032888443075008,29262032575,1,0.951678156852722,-0.233292654156685,-0.198139354586601,0.02498010545969,0.040464816242988366
338,29342032975,1,0.998826215613062,-0.035462218232076,0.000401949131045,0.03299182503356,29342032975,1,0.9514200091362,-0.233855605125427,-0.198704421520233,0.025061804801226,0.04065674870272995
339,29422033375,1,0.998818758748808,-0.035576177318322,0.00030911650781,0.033095728212132,29422033375,1,0.95116001367569,-0.234420850872993,-0.199271932244301,0.025143576785922,0.040853191271390754
340,29502033775,1,0.998811628517946,-0.035682287673471,0.000216489448211,0.033197262176799,29502033775,1,0.950898230075836,-0.234987869858742,-0.199842527508736,0.025222893804312,0.04105281827107621
341,29582034175,1,0.998804812875373,-0.035785538486234,0.000126136885841,0.033291516963442,29582034175,1,0.950632512569427,-0.23556050658226,-0.200422659516335,0.025294875726104,0.04125718750151097
342,29682034675,1,0.99879834722562,-0.035877921137951,4.4875308329e-05,0.033386139944518,29682034675,1,0.950366079807281,-0.236132979393005,-0.201002642512321,0.025366837158799,0.041466089096688585
343,29762035075,1,0.998792438305795,-0.035943975296731,-5.674468902e-06,0.033491727199915,29762035075,1,0.950103342533112,-0.236697569489479,-0.201569572091103,0.025448530912399,0.04168265522311587
344,29842035475,1,0.998786891065864,-0.035999172912608,-4.7477450648e-05,0.033597671503926,29842035475,1,0.949839890003204,-0.237261980772018,-0.202136352658272,0.025530207902193,0.04190378172472553
345,29922035875,1,0.998781566419281,-0.036052339186461,-8.957002772e-05,0.033698715071088,29922035875,1,0.949573576450348,-0.237830072641373,-0.202709436416626,0.025606993585825,0.04212800596444022
346,30002036275,1,0.998776659301818,-0.036097928944509,-0.000125403765859,0.033795097776337,30002036275,1,0.949304401874542,-0.238401845097542,-0.203288853168488,0.025678887963295,0.042357794253411796
347,30082036675,1,0.998772137645183,-0.036132177288066,-0.00015096677547,0.033891887482518,30082036675,1,0.949034452438354,-0.238973423838615,-0.203868106007576,0.025750763714314,0.042592681824966894
348,30162037075,1,0.998767813741955,-0.036169969826181,-0.000178706634243,0.033978751887433,30162037075,1,0.948759377002716,-0.239552482962608,-0.204460129141808,0.025812884792686,0.04283143719388838
349,30262037575,1,0.998763890978069,-0.036196096670846,-0.000196057551131,0.034066027440527,30262037575,1,0.94848358631134,-0.240131378173828,-0.205052003264427,0.025874987244606,0.043075364209657074
350,30342037975,1,0.998760132945101,-0.036209584660511,-0.00020299894094,0.034161697990992,30342037975,1,0.948206841945648,-0.240711703896523,-0.205641806125641,0.025944644585252,0.043324679476231864
351,30422038375,1,0.998756632486839,-0.036212885596347,-0.000199967488799,0.034260414377798,30422038375,1,0.947929322719574,-0.241292417049408,-0.20623080432415,0.026016810908914,0.04357882093261001
352,30502038775,1,0.998753561467639,-0.036206398616938,-0.000192370591565,0.034356704563354,30502038775,1,0.947651088237762,-0.241872385144234,-0.206820294260979,0.026086430996656,0.04383674265767046
353,30582039175,1,0.998751127457821,-0.036189344963151,-0.000175215172707,0.034445406261392,30582039175,1,0.947372376918793,-0.242450505495071,-0.207411557435989,0.026148460805416,0.044099609442698084
354,30662039575,1,0.99874904157929,-0.036162152767267,-0.000149757092443,0.034534449821863,30662039575,1,0.947092950344086,-0.243028447031975,-0.208002656698227,0.026210468262434,0.04436707775487592
355,30742039975,1,0.998747580281386,-0.036117059122407,-0.000115966920037,0.034623914771425,30742039975,1,0.946812808513641,-0.243606209754944,-0.208593592047691,0.026272457093,0.044640813365639964
356,30822040375,1,0.998746431832973,-0.036062694446068,-7.4333974415e-05,0.034713706869984,30822040375,1,0.946531891822815,-0.244183778762817,-0.209184378385544,0.026334427297115,0.04491901032762824
357,30932040925,1,0.998745398275082,-0.03600416321436,-2.5423424933e-05,0.034804152183765,30932040925,1,0.94624787569046,-0.244766071438789,-0.209780186414719,0.026396561414003,0.04520264766975857
358,31012041325,1,0.998744541817603,-0.035939824572809,2.527372867e-05,0.034895107973182,31012041325,1,0.945960700511932,-0.245353057980537,-0.210381001234055,0.02645886130631,0.045491000017740424
359,31092041725,1,0.998744018985031,-0.035865428075785,8.4280492925e-05,0.034986404607614,31092041725,1,0.945672750473022,-0.24593985080719,-0.210981652140617,0.026521140709519,0.04578416079597303
360,31272043150,1,0.998743705071735,-0.035784035279618,0.000137609922601,0.035078418752837,31272043150,1,0.945379197597504,-0.246536239981651,-0.211592495441437,0.026583772152662,0.04608301651983682
361,31352043025,1,0.998743655616476,-0.035686988771388,0.000218141562793,0.035178141118135,31352043025,1,0.945091962814331,-0.247119456529617,-0.212185651063919,0.026653375476599,0.04638511920043531
362,31432043400,1,0.998744040525771,-0.035574190317984,0.000310629332767,0.035280618006138,31432043400,1,0.944806396961212,-0.24769814312458,-0.212772831320763,0.026725290343165,0.046691789422362295
363,31512043825,1,0.998745264950164,-0.035433744754752,0.000427116521594,0.035385915895433,31512043825,1,0.944524943828583,-0.24826742708683,-0.21334882080555,0.026799328625202,0.04700594609901254
364,31612044325,1,0.998747477918283,-0.035256346002484,0.000582105995682,0.035498261521273,31612044325,1,0.944257378578186,-0.248808905482292,-0.21389165520668,0.026879778131843,0.04732355400028854
365,31692044725,1,0.998749893392332,-0.035070835561096,0.000743443671653,0.035610872403799,31692044725,1,0.943989157676697,-0.249350219964981,-0.214434325695038,0.026960210874677,0.047645352058352186
366,31772045125,1,0.998751938947417,-0.034883075351141,0.000901485777177,0.035734056951531,31772045125,1,0.943720042705536,-0.249893665313721,-0.214974209666252,0.02705068141222,0.04796788356970738
367,31852045525,1,0.998754129362572,-0.034688571018322,0.001064903849051,0.035857469259706,31852045525,1,0.943450272083282,-0.250436931848526,-0.215513959527016,0.027141133323312,0.048294134903752006
368,31932045925,1,0.998756163264341,-0.034501546823688,0.001227714295731,0.035975857541877,31932045925,1,0.943177580833435,-0.250983774662018,-0.216060057282448,0.0272267293185,0.048622004722136514
369,32012046325,1,0.99875827975931,-0.034315388475719,0.001386427895,0.036089202591295,32012046325,1,0.942901849746704,-0.251534163951874,-0.216612502932549,0.027307469397783,0.048952290835306056
370,32092046725,1,0.998760374635353,-0.034127592736968,0.001546811502457,0.036202608281794,32092046725,1,0.942625463008881,-0.252084374427795,-0.217164814472198,0.02738818898797,0.04928439571407717
371,32192047225,1,0.998762249605898,-0.033943576400934,0.001703676062868,0.036316661068329,32192047225,1,0.942343473434448,-0.252644181251526,-0.217727303504944,0.027469260618091,0.04962061047016164
372,32272047625,1,0.998764054871935,-0.033759485847771,0.001860807275036,0.036430717908777,32272047625,1,0.942060768604279,-0.253203779459,-0.218289628624916,0.027550313621759,0.049958054628927884
373,32352048025,1,0.998765710727715,-0.033585823832168,0.002018844405704,0.036537265624868,32352048025,1,0.94177383184433,-0.253768771886826,-0.21886157989502,0.027624100446701,0.05029809460706314
374,32432048425,1,0.998767327874076,-0.033414295283988,0.002174534609784,0.036641247811488,32432048425,1,0.941484987735748,-0.254335403442383,-0.21943661570549,0.027695449069142,0.05063949299672643
375,32512048825,1,0.998768906856141,-0.033244244242123,0.002306849930741,0.036744650842762,32512048825,1,0.941195487976074,-0.254901885986328,-0.220011487603188,0.027766779065132,0.05097644366386034
376,32592049225,1,0.998770360043169,-0.033076014227812,0.002441735544887,0.036848108629469,32592049225,1,0.940905272960663,-0.255468159914017,-0.220586210489273,0.02783808670938,0.05131466561425324
377,32672049625,1,0.998771690419061,-0.032910294674937,0.002571945303257,0.036951427837321,32672049625,1,0.940614402294159,-0.256034255027771,-0.221160754561424,0.027909373864532,0.051652322757925084
378,32752050025,1,0.998772540126548,-0.032756695764829,0.002711880928136,0.037054792855523,32752050025,1,0.940322816371918,-0.256600141525269,-0.221735149621964,0.027980642393231,0.051990521799626155
379,32852050525,1,0.998773255547813,-0.032606354366591,0.002845534199669,0.037157941176302,32852050525,1,0.940030515193939,-0.257165849208832,-0.222309365868568,0.028051888570189,0.05232765969328357
380,32932050925,1,0.998774151359609,-0.032455409017142,0.002975633244733,0.037255692292791,32932050925,1,0.939737677574158,-0.257730185985565,-0.22288478910923,0.02811810746789,0.052665223806534156
381,33012051325,1,0.998774988104121,-0.032311448271209,0.003102341055567,0.037347944096097,33012051325,1,0.939444303512573,-0.258293122053146,-0.22346143424511,0.028179300948977,0.05300151670800135
