py_sample,py_timestamp,py_sensor_id,py_q0,py_q1,py_q2,py_q3,mat_sample,mat_timestamp,mat_sensor_id,mat_q0,mat_q1,mat_q2,mat_q3,distance
224,19471983325,1,0.989366334344126,-0.118211576255366,-0.082643822146534,0.01871572511824,222,19471983325,1,0.99760011200175,-0.060824367883323,-0.025397665192758,0.021198382212967,0.0033221864257383382
225,19551983725,1,0.989319287860659,-0.118431714371707,-0.082871102819443,0.018805744211435,223,19551983725,1,0.990913358268627,-0.11013240985662,-0.074717910460236,0.019462850778352,6.916292529357548e-05
226,19631984125,1,0.989271891407382,-0.118652987641025,-0.083099610797696,0.018895715926946,224,19631984125,1,0.991442808695604,-0.10718772074252,-0.071851083068969,0.019732497804657,0.00013169740345053693
227,19711984525,1,0.989224994055094,-0.118866223472258,-0.08333437417793,0.018976673431248,225,19711984525,1,0.992271499508143,-0.10242432869593,-0.067121044053836,0.020032313899591,0.0002718017749110402
228,19791984925,1,0.989175914696317,-0.119094288840879,-0.083572768409069,0.019056561353852,226,19791984925,1,0.99289323423629,-0.098638704873734,-0.063411032469119,0.020309413330572,0.0004201573070941045
229,19871985325,1,0.989126541553768,-0.119328394643632,-0.083804755630319,0.019135881463858,227,19871985325,1,0.99331018498636,-0.095802468916371,-0.061039790970314,0.020758306053034,0.0005459239656069315
230,19951985725,1,0.989076113011143,-0.119560873503024,-0.084052325310868,0.019205384864645,228,19951985725,1,0.993526270665638,-0.09663972715964,-0.056888365392841,0.018166631902196,0.0006420712894948943
231,20031986125,1,0.989025693575459,-0.119794118046986,-0.084297110262222,0.019275474841498,229,20031986125,1,0.99365961098558,-0.094508230639754,-0.057628411122674,0.019691065710236,0.0006861207610509013
232,20211988075,1,0.988975181701464,-0.120019501301451,-0.084553349298832,0.019342709434226,230,20211988075,1,0.993647321742312,-0.094474111613376,-0.057826713707486,0.019892546618908,0.0006945055989199256
233,20291987425,1,0.988926261912049,-0.120244597934223,-0.084788185300855,0.019417744505621,231,20291987425,1,0.993516607403329,-0.095314680021002,-0.058666249608244,0.019953289031546,0.000662607205579202
234,20371987825,1,0.988880130207222,-0.120453687471315,-0.085010970116332,0.019496979658147,232,20371987825,1,0.993256288391442,-0.097013520748311,-0.060271380414302,0.019941992524038,0.0005904187557653762
235,20451988225,1,0.988833933586854,-0.120662672753718,-0.08523345199315,0.019576257364721,233,20451988225,1,0.992828404651395,-0.099768425328051,-0.062805999199892,0.019834986499368,0.00047779147706472624
236,20531988925,1,0.988793427205147,-0.120845743337937,-0.085418406273892,0.019686556393366,234,20531988925,1,0.992155141598042,-0.104048533210417,-0.06648638340726,0.019535571625979,0.0003259458389748282
237,20611989325,1,0.988753272531578,-0.121025182692163,-0.085603592936873,0.019796365543236,235,20611989325,1,0.990745863492391,-0.089292149051414,-0.094358922143134,0.039318442269276,0.0007343615559950445
238,20721989875,1,0.988712626793448,-0.121212412348022,-0.085781897040328,0.019908763199544,236,20721989875,1,0.98897854098329,-0.118075497427819,-0.08691091500346,0.020642558828702,5.8620415803734005e-06
239,20801990275,1,0.988670427095376,-0.121401121563492,-0.085975494781671,0.020019204959753,237,20801990275,1,0.982948371120166,-0.150110489259713,-0.105534047454413,0.011912411775657,0.0006526133982404092
240,20881990675,1,0.988628644055909,-0.121584911322601,-0.086170481756044,0.02012862550652,238,20881990675,1,0.897514467809937,-0.328189233353531,-0.294454850275992,0.007479861737387,0.04726475419474141
241,20961991075,1,0.988588902615028,-0.121762356058804,-0.086349765691975,0.020239274650166,239,20961991075,1,0.996526514925856,-0.070634978905049,-0.038246826665005,0.0219723702606,0.0024969553736228223
242,21041991475,1,0.988549174266618,-0.121938470948409,-0.086529953801016,0.020349605763879,240,21041991475,1,0.992527153844699,-0.101598361648084,-0.065012069295721,0.018467610491195,0.00044805281383142326
243,21121991875,1,0.9885079114281,-0.122119500227151,-0.086722249040495,0.020449651089584,241,21121991875,1,0.993267993814797,-0.096497505868838,-0.061076275977452,0.019406502439877,0.0006689745363398503
244,21201992275,1,0.988464235354082,-0.122313063265053,-0.086923273302354,0.020550292917473,242,21201992275,1,0.994042278678187,-0.091372251406797,-0.056038186536586,0.019768194728439,0.0009714743339397369
245,21281992675,1,0.988420674411875,-0.122505439844904,-0.087123635778265,0.020650900521698,243,21281992675,1,0.994610412993501,-0.087345027383305,-0.052128154480307,0.020090496927243,0.0012497826158218706
246,21381993175,1,0.988377486031767,-0.122695403461898,-0.087322146884512,0.020751523759126,244,21381993175,1,0.995004446571892,-0.084203105898729,-0.049528976088372,0.020563773651946,0.001476966293310289
247,21461993575,1,0.988334318529902,-0.122884868728351,-0.087520111895084,0.020852190952593,245,21461993575,1,0.995251978640895,-0.082956680247227,-0.046792019956966,0.020054801970855,0.0016507637794508367
248,21541993975,1,0.988290977095184,-0.123079932346915,-0.087713250378774,0.020944224829681,246,21541993975,1,0.995407928872738,-0.081687538556947,-0.045612823491966,0.02024034374422,0.0017684613294506324
249,21621994375,1,0.988248191005789,-0.123267071387131,-0.087910711727539,0.021034468117424,247,21621994375,1,0.995480819451452,-0.081076561968147,-0.045047122493836,0.020378566159495,0.001835033744319925
250,21701994775,1,0.988203080252731,-0.123465866499016,-0.088116836722497,0.021125223659958,248,21701994775,1,0.995479742920145,-0.081066317417491,-0.045044854439344,0.020476686854734,0.001853143919839595
251,21781995175,1,0.988158090462919,-0.123663348366166,-0.088322308471741,0.021216369853689,249,21781995175,1,0.995410742879409,-0.081588878256075,-0.045585627137667,0.020558660064406,0.0018248592578683498
252,21861995575,1,0.988112918182792,-0.123861260735569,-0.088528179701313,0.021307519988367,250,21861995575,1,0.995271659533876,-0.082643762941902,-0.046677731497917,0.02062817388176,0.0017510256140297331
253,21941995975,1,0.988069313365681,-0.124048145983638,-0.088731203877128,0.021397731693073,251,21941995975,1,0.995047446783381,-0.084338792963742,-0.048382056695865,0.02065728058512,0.0016270645046762011
254,22041996475,1,0.988024382818032,-0.124243899613307,-0.088935354389514,0.021488953104746,252,22041996475,1,0.994708325143649,-0.08683452735116,-0.050878665837421,0.020651249652798,0.00144657475434129
255,22121996875,1,0.987978024779458,-0.124438483188246,-0.089156533828799,0.021577741548252,253,22121996875,1,0.994182919202642,-0.090877056893998,-0.054156367744911,0.020218099037129,0.0011958651516831287
256,22201997275,1,0.987931359227743,-0.124640107525907,-0.089369577673056,0.021669140197403,254,22201997275,1,0.993341079541348,-0.094982922081348,-0.061489602351429,0.021697304237647,0.0008430537697557972
257,22281997675,1,0.987883308403967,-0.124849588210299,-0.089586345989472,0.021758582509127,255,22281997675,1,0.991639055283433,-0.105743656061029,-0.071000302842985,0.020717631033304,0.00036283342886622716
258,22361998075,1,0.987834730759683,-0.125057647354395,-0.089811878705145,0.021839322026575,256,22361998075,1,0.986475962978944,-0.131046949640897,-0.096449892430311,0.019730425863697,4.311433050119273e-05
259,22441998475,1,0.987786031515924,-0.125266536914248,-0.09003637012139,0.021920372416938,257,22441998475,1,0.627219485668297,-0.560825725972369,-0.540419889919384,-0.004069946569914,0.2616204263720634
260,22521998875,1,0.987739734168756,-0.125462627870694,-0.090251400300422,0.022000711257324,258,22521998875,1,0.97523755040433,-0.172007775420994,-0.13781642386995,0.018212050619903,0.002299770387976352
261,22601999275,1,0.987693519219087,-0.125659388485919,-0.090463471478283,0.022081451629308,259,22601999275,1,0.975823670575803,-0.170161527580427,-0.135925708988161,0.018368998653396,0.0021009655186522425
262,22701999775,1,0.987646173942942,-0.125863663110421,-0.090676077507619,0.02216353699497,260,22701999775,1,0.981564657981258,-0.15061281116738,-0.116082073138498,0.019275777812179,0.0006516544665148283
263,22782000175,1,0.987598008196542,-0.126067978006905,-0.090896728820106,0.022244635696673,261,22782000175,1,0.985552280878715,-0.135018947507796,-0.100280984818583,0.020007737314966,8.86864151398159e-05
264,22862000575,1,0.987549882718099,-0.12627237018065,-0.091115664933551,0.022326067189409,262,22862000575,1,0.988189581895107,-0.123383037220618,-0.088513955009868,0.02057318956071,9.299467249701543e-06
265,23042002475,1,0.987503160421242,-0.126468490368262,-0.091332476219028,0.022396604424143,263,23042002475,1,0.989978933984583,-0.114669672109194,-0.079698219321497,0.020994532671644,0.00014133165290275418
266,23122001875,1,0.987454694365481,-0.126671665620254,-0.091555483196673,0.022474634617466,264,23122001875,1,0.991187298760989,-0.108314677246509,-0.073224560205613,0.021303362424107,0.0003441529869914195
267,23202002275,1,0.987407120435462,-0.126871707429167,-0.091771306515057,0.022556056124146,265,23202002275,1,0.992021913278362,-0.10369370783782,-0.068397614002706,0.021491973597609,0.0005529888756623524
268,23312002825,1,0.987368044843758,-0.127041787906672,-0.091931904860366,0.02265508807388,266,23312002825,1,0.992558128678709,-0.090042859256662,-0.075428518723461,0.032112042194294,0.0008788267133413852
269,23392003225,1,0.987331563289747,-0.127191926293116,-0.092091162883086,0.022755564956989,267,23392003225,1,0.992995843059247,-0.096900173214141,-0.063539974308899,0.023071275711338,0.0008824722060921664
270,23472003625,1,0.987295022369035,-0.12733584622345,-0.092258877726261,0.022856521007723,268,23472003625,1,0.993232752945306,-0.095447651835741,-0.061974094161335,0.023187407975337,0.0009846955937312662
271,23552004025,1,0.987256250926196,-0.127496880087839,-0.092423358009043,0.022968749843032,269,23552004025,1,0.993347194188057,-0.094713928188845,-0.06121046042779,0.023321731067192,0.001043095548096784
272,23632004425,1,0.987217653756082,-0.127654991761803,-0.092589461442942,0.023080269069867,270,23632004425,1,0.99335519955973,-0.094788807758283,-0.060974984230719,0.023293362348021,0.0010586880487956085
273,23712004825,1,0.987179689691962,-0.127812898858382,-0.092750050372121,0.023185152599615,271,23712004825,1,0.99326359822509,-0.095531811457678,-0.061342431448789,0.023199214308064,0.0010327606354886276
274,23792005225,1,0.987141529396344,-0.127968634929071,-0.092915985945723,0.023286239953481,272,23792005225,1,0.993067587693949,-0.096850957775346,-0.062453828279883,0.023155508694625,0.0009656940693549831
275,23872005625,1,0.987103557830732,-0.12812480271158,-0.093078466045434,0.023388035545108,273,23872005625,1,0.992748470415165,-0.098866602776435,-0.06435174859616,0.023124052335471,0.0008566006420376304
276,23972006125,1,0.987063088065619,-0.128289390944446,-0.093255262460486,0.023489324658072,274,23972006125,1,0.992263661430749,-0.101775728252778,-0.067238115449476,0.023098986416377,0.000703532287594788
277,24052006525,1,0.987022939568244,-0.128453606622989,-0.093428258031027,0.023591276203225,275,24052006525,1,0.991525004083686,-0.106014590685393,-0.071476163425789,0.023026743160594,0.000502995588131605
278,24132007750,1,0.98698383005395,-0.128609778650688,-0.093600876047214,0.023692193875832,276,24132007750,1,0.99032106618209,-0.11245223771298,-0.078058316667238,0.022925516534854,0.0002571811101770294
279,24212007300,1,0.986943847420832,-0.128772189886124,-0.093773168658001,0.023794074681243,277,24212007300,1,0.98804817623991,-0.12355537107638,-0.089345868256522,0.022631560543946,2.4693584298685067e-05
280,24292007725,1,0.986900750028535,-0.128951507558007,-0.093954724061095,0.023894102164253,278,24292007725,1,0.981994261539948,-0.14852120624564,-0.114694523543643,0.021768965686242,0.0004208511118202196
281,24372008125,1,0.986861291170493,-0.129110595329474,-0.094127313021246,0.023985310220578,279,24372008125,1,0.913607651761545,-0.302019806647167,-0.271804506251153,0.015079967411438,0.03345609058488408
282,24452008525,1,0.986821136349556,-0.129273345624134,-0.094301405664922,0.024076790785624,280,24452008525,1,0.997678052094584,-0.058752253581616,-0.023397678097787,0.025282913745654,0.005059945178936265
283,24562009075,1,0.986781910299025,-0.129429043143058,-0.094476835861444,0.024160127965073,281,24562009075,1,0.993643505835441,-0.093212722578957,-0.058326928943128,0.02412345374392,0.0013327602418548024
284,24642009475,1,0.986739940400697,-0.129598949335179,-0.094661236587548,0.024241547742742,282,24642009475,1,0.994094757833768,-0.090169692204445,-0.055260864521685,0.024316165559025,0.0015805772720507427
285,24722009875,1,0.986695138643329,-0.129778090326034,-0.094861968132358,0.024321958206609,283,24722009875,1,0.994647810147467,-0.08625096190199,-0.051320297475067,0.024550609094301,0.0019268926288764643
286,24802010275,1,0.986651477159634,-0.129953810554818,-0.095054362198304,0.024403646614162,284,24802010275,1,0.995063956211093,-0.083142554361722,-0.048191364850697,0.024751384962526,0.00222916247626348
287,24882010675,1,0.986608555986425,-0.130127809353827,-0.095240404202998,0.024486238878287,285,24882010675,1,0.995348821105186,-0.08092108511822,-0.045953304002153,0.024915781326149,0.002463548348633826
288,24962011075,1,0.986564747986581,-0.130303095321374,-0.095433368684658,0.024567733337455,286,24962011075,1,0.995528863917282,-0.079467452733858,-0.044493252726646,0.025051058368057,0.0026298734743034347
289,25042011475,1,0.9865212711362,-0.13047711343183,-0.095623767616235,0.024649534137383,287,25042011475,1,0.995620415389538,-0.078701472630777,-0.043735994003407,0.02516405161824,0.0027280585926179324
290,25122011875,1,0.98647887934355,-0.130645989980507,-0.095809172860276,0.024731524557491,288,25122011875,1,0.99564013309619,-0.078515226647315,-0.043568144435734,0.025256708874053,0.002765472962720228
291,25222012375,1,0.98643564521111,-0.130818274575412,-0.09599787527105,0.024813400361435,289,25222012375,1,0.995592190525044,-0.078879453151631,-0.043961242046801,0.02533044085181,0.0027447810105806214
292,25302012775,1,0.986393013951954,-0.1309834335596,-0.096189621266591,0.024894154340095,290,25302012775,1,0.995474851530373,-0.079815269583143,-0.044896815953058,0.025369639911298,0.0026659193709912543
293,25382013175,1,0.986347875718972,-0.131162861584973,-0.096386444067398,0.024976493059567,291,25382013175,1,0.99527619649064,-0.081407061249393,-0.046424314250937,0.025356776691695,0.002525856805137172
294,25462013575,1,0.986303167851088,-0.131339163938407,-0.096582375508708,0.025058528367863,292,25462013575,1,0.99497107618258,-0.083815543284546,-0.048671274165286,0.025270918762953,0.0023145729482572097
295,25542013975,1,0.986256039677468,-0.131530770604396,-0.096783678552279,0.025131656328596,293,25542013975,1,0.994513790567369,-0.086893509946278,-0.052378486565075,0.0254623731355,0.0020163029689241885
296,25622014375,1,0.986211694815562,-0.131705145618963,-0.096979603243149,0.025203257355092,294,25622014375,1,0.993752284970368,-0.092332773195231,-0.057439394791857,0.025135055921885,0.0015852384729806435
297,25822015575,1,0.986165034767211,-0.131891516177958,-0.097181625846067,0.02527615003872,295,25822015575,1,0.992282540559498,-0.1015144038996,-0.066730868535725,0.024843041000763,0.0009438145158510158
298,25902015775,1,0.986120497485794,-0.132070949659523,-0.097366610438605,0.02536477609007,296,25902015775,1,0.988060910923825,-0.123489562697755,-0.088933462636839,0.024016732344769,7.517030514159195e-05
299,25982016175,1,0.986082181731724,-0.132220446113565,-0.097524847642855,0.025467402556406,297,25982016175,1,0.876694981265069,-0.353884167099471,-0.325569360189114,0.01328524772091,0.05662653471307344
300,26062016575,1,0.986043576640454,-0.132371724739989,-0.097682894404817,0.025570365585181,298,26062016575,1,0.993947396781243,-0.091167579015031,-0.05582849978872,0.025302639776684,0.0017560570117650665
301,26142016975,1,0.986007640007095,-0.132504747159155,-0.097836202595809,0.025680796123946,299,26142016975,1,0.991156399317683,-0.107930066835364,-0.073072475585913,0.024909959379034,0.0006221305000816413
302,26222017375,1,0.985971373938777,-0.132645292180581,-0.097981374791791,0.025793922336837,300,26222017375,1,0.992396659739667,-0.100823464115096,-0.065896504541791,0.025320930286188,0.0010417878297458438
303,26302017775,1,0.985936249581732,-0.132782219000946,-0.098120468872775,0.025903043567883,301,26302017775,1,0.993491600788047,-0.094012002825755,-0.058963190661738,0.025681211717542,0.0015467773201947033
304,26382018175,1,0.985898191595543,-0.132928359432481,-0.098277776671864,0.026005493259362,302,26382018175,1,0.99427271896062,-0.088741902746898,-0.053591761682407,0.025972256492105,0.002009708351668027
305,26492018725,1,0.985860043960531,-0.133082520800684,-0.098422958276004,0.026113936196532,303,26492018725,1,0.994809704807609,-0.084869706704754,-0.049636904852466,0.026209955763296,0.0023923300503635447
306,26572019125,1,0.985822321833146,-0.13322748546297,-0.098574392757106,0.026227389982366,304,26572019125,1,0.99517840190692,-0.082083484008392,-0.046748750079134,0.026397052810321,0.0026945855717966927
307,26652019525,1,0.985784558802224,-0.133373963149585,-0.098723401867102,0.026341592675162,305,26652019525,1,0.995423476069265,-0.080128162005075,-0.044775993163041,0.026583667544829,0.0029192027858632175
308,26732019925,1,0.98574658102563,-0.133507765818081,-0.098894518011866,0.026442934212112,306,26732019925,1,0.995574961149544,-0.078865046917622,-0.043533039253875,0.026752113936784,0.0030737063535338782
309,26812020325,1,0.985706883441336,-0.133661213963983,-0.099054911339056,0.026547021634335,307,26812020325,1,0.995651425077291,-0.078223564048706,-0.042862789792617,0.026871825771075,0.0031649434790482767
310,26892020725,1,0.985667497197556,-0.133814186859979,-0.099212104123604,0.026651580791327,308,26892020725,1,0.995664739324039,-0.0781057996422,-0.042709043492238,0.02696569177722,0.003198031891482045
311,26972021125,1,0.985628283575015,-0.133962174147827,-0.099374146554453,0.026754467124769,309,26972021125,1,0.995620291006578,-0.07845175949038,-0.043054589519309,0.027052909088751,0.0031766139600979404
312,27082021675,1,0.985588991208812,-0.134111287421486,-0.099535431443432,0.026855183513029,310,27082021675,1,0.99551677414713,-0.079302611289827,-0.043855128429684,0.027095681292819,0.003101452918130132
313,27162022050,1,0.985551770804189,-0.134255685057607,-0.099683793313636,0.026949201194916,311,27162022050,1,0.995350688923404,-0.080517893195987,-0.045305532192482,0.027226525443788,0.002970420630884374
314,27242022475,1,0.985515469856123,-0.134392158157963,-0.099833613448262,0.02704174783134,312,27242022475,1,0.995095680571193,-0.08285788278995,-0.046857894786707,0.02689787099902,0.0027770047216503224
315,27322022875,1,0.985478158036574,-0.134530670726176,-0.099990280526234,0.027133788292291,313,27322022875,1,0.994727258085083,-0.085343081911234,-0.04997607170074,0.027140977318203,0.002503192940629284
316,27402023275,1,0.985439382099638,-0.134677546672581,-0.100149218950858,0.027227129354222,314,27402023275,1,0.994152010015879,-0.089406074230964,-0.054164137212825,0.027103156863831,0.0021200296069352476
317,27482023675,1,0.985400771952389,-0.134822849267634,-0.100308137917451,0.027320238258966,315,27482023675,1,0.993160101877838,-0.095950020621967,-0.06082991944997,0.026950444900908,0.0015649852441504963
318,27562024075,1,0.985356529293047,-0.134992903527417,-0.100488070760259,0.027414846555817,316,27562024075,1,0.990993393787555,-0.108599024348169,-0.073708950939309,0.026558161296965,0.0007231331337383962
319,27642024475,1,0.985313129055352,-0.135157162209583,-0.100667008085114,0.027508774923553,317,27642024475,1,0.981654368891307,-0.149573274315946,-0.115568404529063,0.025029572941301,0.00022470443632494064
320,27742024975,1,0.985270142856104,-0.135312653346789,-0.100855910375905,0.027591969534849,318,27742024975,1,0.989302483450588,0.07997855877481,0.117520097332409,0.032757489186206,0.04704066456167355
321,27822025375,1,0.98522707007267,-0.135475263161288,-0.101035312538997,0.027675604556162,319,27822025375,1,0.998247340571501,-0.049958841383387,0.028283789103909,0.014366227183285,0.012191577706669898
322,27902025775,1,0.98518407685901,-0.135635183287233,-0.101217126158054,0.027758334431355,320,27902025775,1,0.999049841842111,-0.032207721814972,0.010375695732511,0.027466727304308,0.011671271078689371
323,27982026175,1,0.985141271044102,-0.135794424539086,-0.10139730500804,0.027841280265389,321,27982026175,1,0.999050318928815,-0.032085553778307,0.009311679499177,0.027969092081748,0.01160274353700741
324,28062041250,1,0.985098549560808,-0.135952935869807,-0.101576992717478,0.027924208709404,322,28062041250,1,0.999052779415078,-0.031790845425474,0.008080553289995,0.028593543828435,0.011534843511220694
325,28142026975,1,0.985057192338063,-0.136111741517987,-0.101743812216107,0.028002112772552,323,28142026975,1,0.999048029304172,-0.031834049130325,0.007316684604897,0.028915300202681,0.011482303263417148
326,28222027375,1,0.985015022869163,-0.136267838693421,-0.101922984219748,0.028074653116767,324,28222027375,1,0.999043472229522,-0.031864897956631,0.006700545260918,0.029186838934706,0.011448539770038346
327,28302027775,1,0.984972373596588,-0.136424701194007,-0.102105263401211,0.028146746550859,325,28302027775,1,0.999046711030534,-0.031570425857864,0.006484132656965,0.029443733015913,0.011492922570321529
328,28512030500,1,0.984930995426078,-0.136577633554788,-0.102279653927336,0.028219791885728,326,28512030500,1,0.99320148618085,-0.096000473681569,-0.059774694947068,0.02759896275317,0.0017609819437133245
329,28592029225,1,0.984889172531268,-0.136732243040931,-0.102455497043891,0.028292802426759,327,28592029225,1,0.998526340699186,-0.044911298096726,-0.007865024182139,0.02943235681651,0.008782857213251893
330,28672029625,1,0.984847539574427,-0.136885662191398,-0.102630508977707,0.028365787625178,328,28672029625,1,0.998849221805744,-0.037563910269581,-0.000617366690837,0.029812809355847,0.010234816290627724
331,28752030025,1,0.984817510046585,-0.136994661375482,-0.102744461605874,0.028469462052889,329,28752030025,1,0.999012113802536,-0.032367375802108,0.00460255450529,0.030099268288458,0.011337196899287805
332,28832030425,1,0.984787760866359,-0.137099925587997,-0.102860632644097,0.028572131590833,330,28832030425,1,0.998274668945318,-0.049061429644795,-0.012551101512307,0.029717525370603,0.008044898398813394
333,28912030825,1,0.984755467220754,-0.13721424149748,-0.102988856017171,0.028674330774752,331,28912030825,1,0.998901260739306,-0.035765761297609,0.000922294133058,0.030269307652452,0.010645984342958936
334,29022031375,1,0.984723257160116,-0.137329412545505,-0.10311442741982,0.028777666961733,332,29022031375,1,0.998757836054083,-0.039460205530281,-0.002941915497293,0.03028237496103,0.009906073688776162
335,29102031775,1,0.984690887708965,-0.137454602860626,-0.103226625435563,0.028885145257462,333,29102031775,1,0.998475922776693,-0.045319067555452,-0.008948119347684,0.030198425642328,0.008784572736660223
336,29182032175,1,0.984658542336713,-0.137569954356291,-0.103352487530861,0.028988376686713,334,29182032175,1,0.999048950744795,-0.030211132606053,0.006544950922301,0.030751343056992,0.011906777745369634
337,29262032575,1,0.984626289891416,-0.137686948494267,-0.103474582968102,0.029092682045154,335,29262032575,1,0.998892086911568,-0.035669147596722,0.000953980720761,0.030682251155346,0.01075949815433308
338,29342032975,1,0.984592854809994,-0.137801908466985,-0.10361090143603,0.029194612235417,336,29342032975,1,0.998864432673875,-0.036371426651152,0.000192028517321,0.030772188539429,0.010634678795005903
339,29422033375,1,0.984558252699763,-0.137927498563451,-0.103742959151882,0.029299327760725,337,29422033375,1,0.998831792524917,-0.037186679191065,-0.000662856017478,0.03085063620254,0.010490180423520346
340,29502033775,1,0.984523407287568,-0.138049427813506,-0.103883002484589,0.029399622072882,338,29502033775,1,0.998775921150627,-0.038564601896453,-0.002081803788346,0.030904642099058,0.010233056940217145
341,29582034175,1,0.984486897582797,-0.138180635280574,-0.10402781919877,0.029493615478697,339,29582034175,1,0.99859116815059,-0.042706061487546,-0.006307914959869,0.030855816513599,0.009432679982664394
342,29682034675,1,0.984450493244619,-0.138310523624742,-0.104173007356191,0.029587327412992,340,29682034675,1,0.999056262764141,-0.029052121408916,0.007691245972384,0.031359253957663,0.01233373892722589
343,29762035075,1,0.984418353761854,-0.138425067397642,-0.104294606302622,0.029692433193323,341,29762035075,1,0.998911058167727,-0.034556636390454,0.002083414699459,0.031276127234671,0.01115874044001397
344,29842035475,1,0.984384445546702,-0.138544608079516,-0.104426207548964,0.029796343982882,342,29842035475,1,0.998891340531564,-0.035099268952348,0.001600392225986,0.031330015556782,0.011077690098785564
345,29922035875,1,0.984347701175725,-0.138675415817901,-0.104570667203651,0.029894946034103,343,29922035875,1,0.998869969375634,-0.035713582494464,0.001157114524196,0.031336646133721,0.010996238861629926
346,30002036275,1,0.98431207762881,-0.138801796714111,-0.104711268766755,0.029989085618714,344,30002036275,1,0.998840560307535,-0.036756946913649,0.000988748266996,0.031072243481624,0.01089894750581799
347,30082036675,1,0.984276035346052,-0.138929561541545,-0.104853560668408,0.030083117998099,345,30082036675,1,0.998827190541789,-0.036298569105378,-0.000948024685906,0.032027465783191,0.01077249881104203
348,30162037075,1,0.984237955737372,-0.139066671129132,-0.105004834745387,0.030167733542229,346,30162037075,1,0.998783593295047,-0.037658690797465,-0.001587332464074,0.031790519777201,0.010596483630087694
349,30262037575,1,0.984199858527763,-0.13920222599803,-0.105158034584984,0.030251719180049,347,30262037575,1,0.998714483155723,-0.039319573898605,-0.003305287042977,0.031818663092489,0.010281828006792337
350,30342037975,1,0.984160728324951,-0.139341000549166,-0.105313992101084,0.03034319456802,348,30342037975,1,0.998431092649798,-0.045177248139027,-0.009358424488767,0.031729944402778,0.009139924798413523
351,30422038375,1,0.984122489499892,-0.139476761814024,-0.105464186242934,0.030437871057702,349,30422038375,1,0.998983194356817,-0.031057775106531,0.005081340744386,0.032282688461793,0.012099617057841239
352,30502038775,1,0.984084297273372,-0.139610265691982,-0.105617442116309,0.03052909258718,350,30502038775,1,0.998845677727957,-0.0356110653614,0.000381382255382,0.032233812302919,0.01113619442990732
353,30582039175,1,0.984046372632066,-0.139744245293681,-0.105769153268483,0.030613210119843,351,30582039175,1,0.998826518755393,-0.036079892692966,-0.000137073230606,0.032308017351374,0.011062879712115725
354,30662039575,1,0.984008563504339,-0.13987716330297,-0.105920770024043,0.030697175993159,352,30662039575,1,0.998810562804953,-0.036452379138601,-0.00053899498049,0.032378900055433,0.01101196593494691
355,30742039975,1,0.983972644118192,-0.139999181779811,-0.106069083585753,0.030780094790574,353,30742039975,1,0.998793466391571,-0.036850806850282,-0.00095814815875,0.032445515562227,0.010955163198073659
356,30822040375,1,0.983935102541892,-0.140130489767178,-0.106219427177573,0.030864107204904,354,30822040375,1,0.998772470861226,-0.037353147573702,-0.001456177803563,0.032498820937137,0.010880670137692228
357,30932040925,1,0.983895784498196,-0.140270577369578,-0.106373878153296,0.030949126283515,355,30932040925,1,0.998747068798873,-0.037957206173356,-0.002053548941887,0.032547288703005,0.010786935890404914
358,31012041325,1,0.983856215602609,-0.140408622254644,-0.106533092072523,0.031033306464702,356,31012041325,1,0.998715766937147,-0.03869101201369,-0.002778763536946,0.03258989005363,0.010667331070666752
359,31092041725,1,0.983816520169585,-0.14054756758129,-0.106691706391441,0.0311177710589,357,31092041725,1,0.998675440782329,-0.039648048071115,-0.003637725021727,0.032590845632459,0.010511896792003816
360,31272043150,1,0.98377603738896,-0.140684949913355,-0.106859466338672,0.031201083009517,358,31272043150,1,0.998601231424603,-0.042299580013833,-0.003457045378908,0.031533711566639,0.010295819345278678
361,31352043025,1,0.983736481172334,-0.14082729592367,-0.107008528073214,0.031295099506239,359,31352043025,1,0.998532741635557,-0.042512021027884,-0.006974806927951,0.032809206302814,0.009946930243544427
362,31432043400,1,0.983699770902166,-0.140952937885385,-0.107152863137758,0.031389392314684,360,31432043400,1,0.998313405929741,-0.046755395484397,-0.010954110887278,0.032623365686696,0.009171228973968493
363,31512043825,1,0.983667249078288,-0.141061731120065,-0.107279798005135,0.031486124628823,361,31512043825,1,0.986452871405796,-0.129417604569384,-0.096288534590554,0.029838468948415,0.00013343400778509373
364,31612044325,1,0.983640629972957,-0.141149127388322,-0.10737835560415,0.031589929592659,362,31612044325,1,0.998140804817939,-0.049452176151081,-0.013873120839174,0.032816955213757,0.008681660228533228
365,31692044725,1,0.983614521060052,-0.141234061469544,-0.107475222898145,0.031693695013614,363,31692044725,1,0.997974500963696,-0.051915369377479,-0.016484942671551,0.032862387524003,0.008232317358883745
366,31772045125,1,0.983587049025598,-0.141322322155013,-0.107577102519393,0.031807000225776,364,31772045125,1,0.998118395632708,-0.049622104124055,-0.014231761802315,0.033087339540872,0.008667540961745046
367,31852045525,1,0.983560690957096,-0.141407646951663,-0.107672080375452,0.031921273395915,365,31852045525,1,0.998233270220667,-0.047665698193813,-0.012275095431266,0.033281248059563,0.009052635903345818
368,31932045925,1,0.98353241796183,-0.14150389469819,-0.107770974858295,0.032031977483338,366,31932045925,1,0.998308831957807,-0.046298904332791,-0.010874559135596,0.033430995441786,0.009336602616104916
