sample_idx,timestamp,sensor_id,sensor_data,q0,q1,q2,q3
2926,21121991875,1,[-56;-56;6],0.9733068346977234,-0.1786595284938812,-0.1429165154695511,0.0181494299322367
2938,21201992275,1,[-56;-56;6],0.9731135368347168,-0.1792384088039398,-0.1434965133666992,0.0182329583913088
2950,21281992675,1,[-56;-56;6],0.9729194641113281,-0.1798171699047089,-0.1440764069557190,0.0183164738118649
2962,21381993175,1,[-56;-56;6],0.9727247357368469,-0.1803957968950272,-0.1446561962366104,0.0183999761939049
2974,21461993575,1,[-56;-56;6],0.9725292921066284,-0.1809742897748947,-0.1452358961105347,0.0184834636747837
2986,21541993975,1,[-56;-56;5],0.9723333716392517,-0.1815511137247086,-0.1458173990249634,0.0185565799474716
2998,21621994375,1,[-56;-56;5],0.9721367359161377,-0.1821278184652328,-0.1463988125324249,0.0186296813189983
3010,21701994775,1,[-57;-57;5],0.9719375967979431,-0.1827094554901123,-0.1469853967428207,0.0187029615044594
3022,21781995175,1,[-57;-57;5],0.9717360734939575,-0.1832960397005081,-0.1475771367549896,0.0187764167785645
3034,21861995575,1,[-57;-57;5],0.9715337753295898,-0.1838824898004532,-0.1481687873601913,0.0188498571515083
3046,21941995975,1,[-57;-57;5],0.9713308215141296,-0.1844687908887863,-0.1487603187561035,0.0189232863485813
3058,22041996475,1,[-57;-57;5],0.9711270928382874,-0.1850549727678299,-0.1493517309427261,0.0189966987818480
3070,22121996875,1,[-58;-58;5],0.9709199666976929,-0.1856486201286316,-0.1499509513378143,0.0190703831613064
3082,22201997275,1,[-58;-58;5],0.9707112312316895,-0.1862446516752243,-0.1505526900291443,0.0191441494971514
3094,22281997675,1,[-59;-59;4],0.9705008864402771,-0.1868426799774170,-0.1511574536561966,0.0192154105752707
3106,22361998075,1,[-59;-59;4],0.9702872633934021,-0.1874469518661499,-0.1517714858055115,0.0192791856825352
3118,22441998475,1,[-59;-59;4],0.9700728654861450,-0.1880510747432709,-0.1523854136466980,0.0193429477512836
3130,22521998875,1,[-58;-58;4],0.9698603749275208,-0.1886474639177322,-0.1529913097620010,0.0194064080715179
3142,22601999275,1,[-58;-58;4],0.9696481227874756,-0.1892411708831787,-0.1535944491624832,0.0194697584956884
3154,22701999775,1,[-59;-59;4],0.9694332480430603,-0.1898397952318192,-0.1542027443647385,0.0195332858711481
3166,22782000175,1,[-59;-59;4],0.9692158102989197,-0.1904433220624924,-0.1548161804676056,0.0195969864726067
3178,22862000575,1,[-59;-59;4],0.9689975380897522,-0.1910466998815536,-0.1554294973611832,0.0196606703102589
3190,23042002475,1,[-59;-59;3],0.9687787890434265,-0.1916482746601105,-0.1560447365045547,0.0197140164673328
3202,23122001875,1,[-59;-59;4],0.9685590863227844,-0.1922509521245956,-0.1566583067178726,0.0197750888764858
3214,23202002275,1,[-59;-59;4],0.9683385491371155,-0.1928538829088211,-0.1572712361812592,0.0198387224227190
3226,23312002825,1,[-54;-54;6],0.9681310057640076,-0.1934212893247604,-0.1578415036201477,0.0199163947254419
3238,23392003225,1,[-54;-54;6],0.9679273366928101,-0.1939767897129059,-0.1583974659442902,0.0199987366795540
3250,23472003625,1,[-55;-55;7],0.9677219986915588,-0.1945351064205170,-0.1589554548263550,0.0200837366282940
3262,23552004025,1,[-55;-55;7],0.9675130844116211,-0.1951021254062653,-0.1595196574926376,0.0201767403632402
3274,23632004425,1,[-55;-55;7],0.9673034548759460,-0.1956690102815628,-0.1600837558507919,0.0202697291970253
3286,23712004825,1,[-55;-55;6],0.9670933485031128,-0.1962344795465469,-0.1606492996215820,0.0203549768775702
3298,23792005225,1,[-55;-55;6],0.9668825864791870,-0.1967993825674057,-0.1612152606248856,0.0204376354813576
3310,23872005625,1,[-55;-55;6],0.9666711688041687,-0.1973641514778137,-0.1617811173200607,0.0205202773213387
3322,23972006125,1,[-56;-56;6],0.9664552807807922,-0.1979388594627380,-0.1623573601245880,0.0206032861024141
3334,24052006525,1,[-56;-56;6],0.9662386775016785,-0.1985134333372116,-0.1629334986209869,0.0206862781196833
3346,24132007750,1,[-56;-56;6],0.9660213589668274,-0.1990878582000732,-0.1635095179080963,0.0207692570984364
3358,24212007300,1,[-56;-56;6],0.9658033847808838,-0.1996621489524841,-0.1640854179859161,0.0208522193133831
3370,24292007725,1,[-56;-56;5],0.9655847549438477,-0.2002358585596085,-0.1646617352962494,0.0209325961768627
3382,24372008125,1,[-56;-56;5],0.9653656482696533,-0.2008081078529358,-0.1652395427227020,0.0210052430629730
3394,24452008525,1,[-56;-56;5],0.9651457667350769,-0.2013802081346512,-0.1658172160387039,0.0210778750479221
3406,24562009075,1,[-57;-57;4],0.9649224877357483,-0.2019583731889725,-0.1664042621850967,0.0211430639028549
3418,24642009475,1,[-57;-57;4],0.9646975398063660,-0.2025384753942490,-0.1669943630695343,0.0212057624012232
3430,24722009875,1,[-58;-58;4],0.9644689559936523,-0.2031259536743164,-0.1675921976566315,0.0212687291204929
3442,24802010275,1,[-58;-58;4],0.9642385840415955,-0.2037158012390137,-0.1681925356388092,0.0213317740708590
3454,24882010675,1,[-58;-58;4],0.9640075564384460,-0.2043054848909378,-0.1687927544116974,0.0213948041200638
3466,24962011075,1,[-58;-58;4],0.9637757539749146,-0.2048950195312500,-0.1693928390741348,0.0214578155428171
3478,25042011475,1,[-58;-58;4],0.9635431766510010,-0.2054843902587891,-0.1699927896261215,0.0215208120644093
3490,25122011875,1,[-58;-58;4],0.9633098840713501,-0.2060735970735550,-0.1705926060676575,0.0215837918221951
3502,25222012375,1,[-58;-58;4],0.9630758762359619,-0.2066626548767090,-0.1711923032999039,0.0216467548161745
3514,25302012775,1,[-59;-59;4],0.9628391265869141,-0.2072565704584122,-0.1717971116304398,0.0217098891735077
3526,25382013175,1,[-59;-59;4],0.9625995755195618,-0.2078553289175034,-0.1724070161581039,0.0217731967568398
3538,25462013575,1,[-59;-59;4],0.9623592495918274,-0.2084539234638214,-0.1730168014764786,0.0218364857137203
3550,25542013975,1,[-59;-59;3],0.9621183872222900,-0.2090505212545395,-0.1736286580562592,0.0218895059078932
3562,25622014375,1,[-59;-59;3],0.9618768095970154,-0.2096469402313232,-0.1742403805255890,0.0219425093382597
3574,25822015575,1,[-60;-60;3],0.9616313576698303,-0.2102507054805756,-0.1748598366975784,0.0219957772642374
3586,25902015775,1,[-56;-56;6],0.9613919854164124,-0.2108395844697952,-0.1754574328660965,0.0220637340098619
3598,25982016175,1,[-56;-56;6],0.9611597657203674,-0.2114111036062241,-0.1760305911302567,0.0221462827175856
3610,26062016575,1,[-56;-56;6],0.9609268903732300,-0.2119824588298798,-0.1766036301851273,0.0222288165241480
3622,26142016975,1,[-55;-55;7],0.9606972336769104,-0.2125455439090729,-0.1771637946367264,0.0223211962729692
3634,26222017375,1,[-55;-55;7],0.9604668617248535,-0.2131084948778152,-0.1777238547801971,0.0224135592579842
3646,26302017775,1,[-56;-56;6],0.9602339267730713,-0.2136753350496292,-0.1782901585102081,0.0225009787827730
3658,26382018175,1,[-56;-56;6],0.9599983096122742,-0.2142460793256760,-0.1788626909255981,0.0225834567099810
3670,26492018725,1,[-56;-56;7],0.9597619175910950,-0.2148171365261078,-0.1794345378875732,0.0226684734225273
3682,26572019125,1,[-56;-56;7],0.9595246911048889,-0.2153894901275635,-0.1800045371055603,0.0227611437439919
3694,26652019525,1,[-56;-56;7],0.9592868089675903,-0.2159616649150848,-0.1805744171142578,0.0228537973016500
3706,26732019925,1,[-57;-57;6],0.9590451717376709,-0.2165397405624390,-0.1811537295579910,0.0229390542954206
3718,26812020325,1,[-57;-57;6],0.9588018655776978,-0.2171196639537811,-0.1817360967397690,0.0230218321084976
3730,26892020725,1,[-57;-57;6],0.9585578441619873,-0.2176994234323502,-0.1823183447122574,0.0231045950204134
3742,26972021125,1,[-57;-57;6],0.9583131074905396,-0.2182790189981461,-0.1829004436731339,0.0231873393058777
3754,27082021675,1,[-57;-57;5],0.9580677747726440,-0.2188579589128494,-0.1834829896688461,0.0232675150036812
3766,27162022050,1,[-56;-56;5],0.9578261375427246,-0.2194253355264664,-0.1840566992759705,0.0233396403491497
3778,27242022475,1,[-56;-56;5],0.9575838446617126,-0.2199925333261490,-0.1846302747726440,0.0234117507934570
3790,27322022875,1,[-57;-57;5],0.9573386907577515,-0.2205645591020584,-0.1852089464664459,0.0234840326011181
3802,27402023275,1,[-57;-57;5],0.9570907354354858,-0.2211413979530334,-0.1857926994562149,0.0235564839094877
3814,27482023675,1,[-57;-57;5],0.9568420052528381,-0.2217180728912354,-0.1863763183355331,0.0236289203166962
3826,27562024075,1,[-59;-59;5],0.9565838575363159,-0.2223144620656967,-0.1869806945323944,0.0237020887434483
3838,27642024475,1,[-59;-59;5],0.9563249945640564,-0.2229106724262238,-0.1875849068164825,0.0237752404063940
3850,27742024975,1,[-59;-59;4],0.9560655355453491,-0.2235052138566971,-0.1881907582283020,0.0238407328724861
3862,27822025375,1,[-59;-59;4],0.9558053612709045,-0.2240990698337555,-0.1887970566749573,0.0239036586135626
3874,27902025775,1,[-59;-59;4],0.9555444717407227,-0.2246927469968796,-0.1894032061100006,0.0239665657281876
3886,27982026175,1,[-59;-59;4],0.9552828073501587,-0.2252862453460693,-0.1900092065334320,0.0240294542163610
3898,28062041250,1,[-59;-59;4],0.9550203680992126,-0.2258795648813248,-0.1906150430440903,0.0240923240780830
3910,28142026975,1,[-59;-59;3],0.9547573924064636,-0.2264711856842041,-0.1912225484848022,0.0241475440561771
3922,28222027375,1,[-59;-59;3],0.9544937014579773,-0.2270621210336685,-0.1918305009603500,0.0242002028971910
3934,28302027775,1,[-59;-59;3],0.9542292356491089,-0.2276528775691986,-0.1924383044242859,0.0242528412491083
3946,28512030500,1,[-59;-59;3],0.9539640545845032,-0.2282434552907944,-0.1930459588766098,0.0243054609745741
3958,28592029225,1,[-59;-59;3],0.9536980986595154,-0.2288338392972946,-0.1936534494161606,0.0243580620735884
3970,28672029625,1,[-59;-59;3],0.9534314274787903,-0.2294240593910217,-0.1942607909440994,0.0244106426835060
3982,28752030025,1,[-54;-54;6],0.9531857967376709,-0.2299708276987076,-0.1948085725307465,0.0244918037205935
3994,28832030425,1,[-54;-54;6],0.9529395699501038,-0.2305174469947815,-0.1953562349081039,0.0245729479938745
4006,28912030825,1,[-55;-55;6],0.9526904225349426,-0.2310688495635986,-0.1959089636802673,0.0246542654931545
4018,29022031375,1,[-55;-55;6],0.9524383544921875,-0.2316250354051590,-0.1964667588472366,0.0247357506304979
4030,29102031775,1,[-55;-55;6],0.9521856307983398,-0.2321810722351074,-0.1970244348049164,0.0248172190040350
4042,29182032175,1,[-55;-55;6],0.9519321918487549,-0.2327369451522827,-0.1975819617509842,0.0248986706137657
4054,29262032575,1,[-55;-55;6],0.9516781568527222,-0.2332926541566849,-0.1981393545866013,0.0249801054596901
4066,29342032975,1,[-56;-56;6],0.9514200091362000,-0.2338556051254272,-0.1987044215202332,0.0250618048012257
4078,29422033375,1,[-56;-56;6],0.9511600136756897,-0.2344208508729935,-0.1992719322443008,0.0251435767859221
4090,29502033775,1,[-57;-57;5],0.9508982300758362,-0.2349878698587418,-0.1998425275087357,0.0252228938043118
4102,29582034175,1,[-57;-57;5],0.9506325125694275,-0.2355605065822601,-0.2004226595163345,0.0252948757261038
4114,29682034675,1,[-57;-57;5],0.9503660798072815,-0.2361329793930054,-0.2010026425123215,0.0253668371587992
4126,29762035075,1,[-56;-56;6],0.9501033425331116,-0.2366975694894791,-0.2015695720911026,0.0254485309123993
4138,29842035475,1,[-56;-56;6],0.9498398900032043,-0.2372619807720184,-0.2021363526582718,0.0255302079021931
4150,29922035875,1,[-57;-57;5],0.9495735764503479,-0.2378300726413727,-0.2027094364166260,0.0256069935858250
4162,30002036275,1,[-57;-57;5],0.9493044018745422,-0.2384018450975418,-0.2032888531684875,0.0256788879632950
4174,30082036675,1,[-57;-57;5],0.9490344524383545,-0.2389734238386154,-0.2038681060075760,0.0257507637143135
4186,30162037075,1,[-58;-58;4],0.9487593770027161,-0.2395524829626083,-0.2044601291418076,0.0258128847926855
4198,30262037575,1,[-58;-58;4],0.9484835863113403,-0.2401313781738281,-0.2050520032644272,0.0258749872446060
4210,30342037975,1,[-58;-58;5],0.9482068419456482,-0.2407117038965225,-0.2056418061256409,0.0259446445852518
4222,30422038375,1,[-58;-58;5],0.9479293227195740,-0.2412924170494080,-0.2062308043241501,0.0260168109089136
4234,30502038775,1,[-58;-58;4],0.9476510882377625,-0.2418723851442337,-0.2068202942609787,0.0260864309966564
4246,30582039175,1,[-58;-58;4],0.9473723769187927,-0.2424505054950714,-0.2074115574359894,0.0261484608054161
4258,30662039575,1,[-58;-58;4],0.9470929503440857,-0.2430284470319748,-0.2080026566982269,0.0262104682624340
4270,30742039975,1,[-58;-58;4],0.9468128085136414,-0.2436062097549438,-0.2085935920476913,0.0262724570930004
4282,30822040375,1,[-58;-58;4],0.9465318918228149,-0.2441837787628174,-0.2091843783855438,0.0263344272971153
4294,30932040925,1,[-59;-59;4],0.9462478756904602,-0.2447660714387894,-0.2097801864147186,0.0263965614140034
4306,31012041325,1,[-59;-59;4],0.9459607005119324,-0.2453530579805374,-0.2103810012340546,0.0264588613063097
4318,31092041725,1,[-59;-59;4],0.9456727504730225,-0.2459398508071899,-0.2109816521406174,0.0265211407095194
4330,31272043150,1,[-60;-60;4],0.9453791975975037,-0.2465362399816513,-0.2115924954414368,0.0265837721526623
4342,31352043025,1,[-58;-58;5],0.9450919628143311,-0.2471194565296173,-0.2121856510639191,0.0266533754765987
4354,31432043400,1,[-58;-58;5],0.9448063969612122,-0.2476981431245804,-0.2127728313207626,0.0267252903431654
4366,31512043825,1,[-54;-54;6],0.9445249438285828,-0.2482674270868301,-0.2133488208055496,0.0267993286252022
4378,31612044325,1,[-54;-54;6],0.9442573785781860,-0.2488089054822922,-0.2138916552066803,0.0268797781318426
4390,31692044725,1,[-54;-54;6],0.9439891576766968,-0.2493502199649811,-0.2144343256950378,0.0269602108746767
4402,31772045125,1,[-54;-54;7],0.9437200427055359,-0.2498936653137207,-0.2149742096662521,0.0270506814122200
4414,31852045525,1,[-54;-54;7],0.9434502720832825,-0.2504369318485260,-0.2155139595270157,0.0271411333233118
4426,31932045925,1,[-55;-55;6],0.9431775808334351,-0.2509837746620178,-0.2160600572824478,0.0272267293184996
4438,32012046325,1,[-55;-55;6],0.9429018497467041,-0.2515341639518738,-0.2166125029325485,0.0273074693977833
4450,32092046725,1,[-55;-55;6],0.9426254630088806,-0.2520843744277954,-0.2171648144721985,0.0273881889879704
4462,32192047225,1,[-56;-56;6],0.9423434734344482,-0.2526441812515259,-0.2177273035049438,0.0274692606180906
4474,32272047625,1,[-56;-56;6],0.9420607686042786,-0.2532037794589996,-0.2182896286249161,0.0275503136217594
4486,32352048025,1,[-57;-57;5],0.9417738318443298,-0.2537687718868256,-0.2188615798950195,0.0276241004467010
4498,32432048425,1,[-57;-57;5],0.9414849877357483,-0.2543354034423828,-0.2194366157054901,0.0276954490691423
4510,32512048825,1,[-57;-57;5],0.9411954879760742,-0.2549018859863281,-0.2200114876031876,0.0277667790651321
4522,32592049225,1,[-57;-57;5],0.9409052729606628,-0.2554681599140167,-0.2205862104892731,0.0278380867093801
4534,32672049625,1,[-57;-57;5],0.9406144022941589,-0.2560342550277710,-0.2211607545614243,0.0279093738645315
4546,32752050025,1,[-57;-57;5],0.9403228163719177,-0.2566001415252686,-0.2217351496219635,0.0279806423932314
4558,32852050525,1,[-57;-57;5],0.9400305151939392,-0.2571658492088318,-0.2223093658685684,0.0280518885701895
4570,32932050925,1,[-57;-57;4],0.9397376775741577,-0.2577301859855652,-0.2228847891092300,0.0281181074678898
4582,33012051325,1,[-57;-57;4],0.9394443035125732,-0.2582931220531464,-0.2234614342451096,0.0281793009489775
4594,33092051725,1,[-57;-57;4],0.9391502141952515,-0.2588559091091156,-0.2240379005670547,0.0282404720783234
4606,33172052125,1,[-57;-57;4],0.9388554096221924,-0.2594184875488281,-0.2246142029762268,0.0283016227185726
4618,33252052500,1,[-57;-57;4],0.9385599493980408,-0.2599808573722839,-0.2251903414726257,0.0283627528697252
4630,33332052925,1,[-58;-58;4],0.9382612109184265,-0.2605478763580322,-0.2257714718580246,0.0284240469336510
4642,33412053275,1,[-58;-58;4],0.9379591941833496,-0.2611195743083954,-0.2263575643301010,0.0284855030477047
4654,33512053825,1,[-58;-58;4],0.9376564025878906,-0.2616910636425018,-0.2269434928894043,0.0285469386726618
4666,33592054225,1,[-58;-58;4],0.9373528957366943,-0.2622623443603516,-0.2275292426347733,0.0286083538085222
4678,33672054625,1,[-58;-58;4],0.9370486736297607,-0.2628334164619446,-0.2281148284673691,0.0286697447299957
4690,33752055025,1,[-59;-59;3],0.9367401003837585,-0.2634097337722778,-0.2287100404500961,0.0287239067256451
4702,33932057075,1,[-59;-59;4],0.9364293217658997,-0.2639888823032379,-0.2293069511651993,0.0287806298583746
4714,34012056325,1,[-59;-59;4],0.9361176490783691,-0.2645690143108368,-0.2299022674560547,0.0288423206657171
4726,34112056825,1,[-54;-54;6],0.9358117580413818,-0.2651381194591522,-0.2304831445217133,0.0289085116237402
4738,34192057200,1,[-54;-54;6],0.9355244636535645,-0.2656744420528412,-0.2310210913419724,0.0289882533252239
4750,34272057625,1,[-54;-54;6],0.9352365732192993,-0.2662106156349182,-0.2315588742494583,0.0290679745376110
4762,34352058025,1,[-55;-55;6],0.9349440932273865,-0.2667538523674011,-0.2321042120456696,0.0291479527950287
4774,34432058425,1,[-55;-55;6],0.9346495866775513,-0.2672993242740631,-0.2326519489288330,0.0292280036956072
4786,34512058825,1,[-55;-55;6],0.9343544840812683,-0.2678445875644684,-0.2331995368003845,0.0293080359697342
4798,34592059225,1,[-55;-55;6],0.9340587258338928,-0.2683897018432617,-0.2337469607591629,0.0293880458921194
4810,34672059625,1,[-55;-55;6],0.9337623119354248,-0.2689346075057983,-0.2342942208051682,0.0294680371880531
4822,34772060125,1,[-55;-55;6],0.9334652423858643,-0.2694793045520782,-0.2348413169384003,0.0295480061322451
4834,34852060525,1,[-55;-55;6],0.9331675767898560,-0.2700238525867462,-0.2353882491588593,0.0296279564499855
4846,34932060925,1,[-56;-56;6],0.9328665137290955,-0.2705730199813843,-0.2359401583671570,0.0297080706804991
4858,35012061325,1,[-56;-56;6],0.9325621128082275,-0.2711267769336700,-0.2364970147609711,0.0297883469611406
4870,35092061725,1,[-56;-56;6],0.9322570562362671,-0.2716803848743439,-0.2370537072420120,0.0298686027526855
4882,35172062125,1,[-56;-56;6],0.9319512844085693,-0.2722337543964386,-0.2376102358102798,0.0299488361924887
4894,35252062525,1,[-56;-56;6],0.9316449165344238,-0.2727869451045990,-0.2381665855646133,0.0300290491431952
4906,35332062925,1,[-56;-56;5],0.9313380122184753,-0.2733386754989624,-0.2387242168188095,0.0301042795181274
4918,35432063425,1,[-56;-56;5],0.9310305714607239,-0.2738889455795288,-0.2392831295728683,0.0301745254546404
4930,35512063800,1,[-57;-57;5],0.9307211041450500,-0.2744414210319519,-0.2398444414138794,0.0302448440343142
4942,35592064225,1,[-57;-57;5],0.9304068684577942,-0.2750008702278137,-0.2404132485389709,0.0303154140710831
4954,35672064600,1,[-57;-57;5],0.9300919771194458,-0.2755601406097412,-0.2409818917512894,0.0303859636187553
4966,35752065025,1,[-57;-57;4],0.9297765493392944,-0.2761172652244568,-0.2415525466203690,0.0304490607231855
4978,35832065425,1,[-57;-57;4],0.9294605851173401,-0.2766735255718231,-0.2421237528324127,0.0305096562951803
4990,35912065800,1,[-57;-57;4],0.9291439056396484,-0.2772296071052551,-0.2426947802305222,0.0305702313780785
5002,36022066375,1,[-58;-58;4],0.9288210272789001,-0.2777950465679169,-0.2432758659124374,0.0306311491876841
5014,36102066775,1,[-58;-58;4],0.9284974336624146,-0.2783602774143219,-0.2438567429780960,0.0306920446455479
5026,36182067175,1,[-58;-58;4],0.9281730651855469,-0.2789252996444702,-0.2444374561309814,0.0307529177516699
5038,36262067575,1,[-58;-58;4],0.9278480410575867,-0.2794900834560394,-0.2450179606676102,0.0308137647807598
5050,36342067975,1,[-59;-59;4],0.9275195002555847,-0.2800594568252563,-0.2456033974885941,0.0308747738599777
5062,36422068350,1,[-59;-59;4],0.9271874427795410,-0.2806333601474762,-0.2461937367916107,0.0309359412640333
5074,36502068775,1,[-59;-59;4],0.9268546104431152,-0.2812070548534393,-0.2467838972806931,0.0309970844537020
5086,36702070250,1,[-59;-59;3],0.9265214204788208,-0.2817779183387756,-0.2473768442869186,0.0310483295470476
5098,36782070175,1,[-56;-56;5],0.9262037277221680,-0.2823252081871033,-0.2479330003261566,0.0311181917786598
5110,36862070575,1,[-56;-56;5],0.9258854389190674,-0.2828722894191742,-0.2484889775514603,0.0311880316585302
5122,36942070975,1,[-55;-55;7],0.9255689382553101,-0.2834170460700989,-0.2490366697311401,0.0312675274908543
5134,37022071375,1,[-55;-55;7],0.9252542853355408,-0.2839595079421997,-0.2495760619640350,0.0313566811382771
5146,37102071775,1,[-55;-55;7],0.9249390363693237,-0.2845017611980438,-0.2501153051853180,0.0314458124339581
5158,37182072150,1,[-56;-56;7],0.9246174097061157,-0.2850533425807953,-0.2506645321846008,0.0315352901816368
5170,37262072550,1,[-56;-56;7],0.9242951869964600,-0.2856047153472900,-0.2512136101722717,0.0316247418522835
5182,37362073075,1,[-55;-55;7],0.9239765405654907,-0.2861487567424774,-0.2517548501491547,0.0317138992249966
5194,37442073475,1,[-55;-55;7],0.9236586689949036,-0.2866902053356171,-0.2522933781147003,0.0318029411137104
5206,37522073875,1,[-56;-56;6],0.9233388304710388,-0.2872331738471985,-0.2528350353240967,0.0318895950913429
5218,37602074250,1,[-56;-56;6],0.9230142831802368,-0.2877810597419739,-0.2533864378929138,0.0319691225886345
5230,37682074675,1,[-56;-56;6],0.9226890802383423,-0.2883287072181702,-0.2539376616477966,0.0320486277341843
5242,37762075075,1,[-55;-55;6],0.9223675131797791,-0.2888690531253815,-0.2544810771942139,0.0321278311312199
5254,37842075475,1,[-55;-55;6],0.9220467805862427,-0.2894068062305450,-0.2550217807292938,0.0322069264948368
5266,37942075975,1,[-56;-56;5],0.9217240810394287,-0.2899460792541504,-0.2555656135082245,0.0322836339473724
5278,38022076375,1,[-56;-56;5],0.9213965535163879,-0.2904902100563049,-0.2561192214488983,0.0323532260954380
5290,38102076775,1,[-56;-56;5],0.9210684299468994,-0.2910341024398804,-0.2566726207733154,0.0324227996170521
5302,38182077150,1,[-57;-57;5],0.9207338094711304,-0.2915872633457184,-0.2572360038757324,0.0324927121400833
5314,38262077575,1,[-57;-57;5],0.9203984737396240,-0.2921402156352997,-0.2577992081642151,0.0325626023113728
5326,38342077975,1,[-57;-57;5],0.9200624823570251,-0.2926929593086243,-0.2583622038364410,0.0326324664056301
5338,38422078375,1,[-57;-57;5],0.9197257757186890,-0.2932454645633698,-0.2589249908924103,0.0327023081481457
5350,38502078775,1,[-57;-57;5],0.9193884134292603,-0.2937977910041809,-0.2594876289367676,0.0327721238136292
5362,38612079325,1,[-58;-58;4],0.9190447926521301,-0.2943565249443054,-0.2600633203983307,0.0328324884176254
5374,38692079725,1,[-58;-58;4],0.9187004566192627,-0.2949150800704956,-0.2606388032436371,0.0328928269445896
5386,38772080125,1,[-58;-58;5],0.9183552265167236,-0.2954754531383514,-0.2612117528915405,0.0329604782164097
5398,38852080525,1,[-58;-58;5],0.9180091619491577,-0.2960363328456879,-0.2617837190628052,0.0330305546522141
5410,38932080925,1,[-58;-58;3],0.9176625609397888,-0.2965955734252930,-0.2623570263385773,0.0330957137048244
5422,39012081300,1,[-58;-58;3],0.9173157811164856,-0.2971503734588623,-0.2629348933696747,0.0331461839377880
5434,39092081725,1,[-58;-58;3],0.9169682860374451,-0.2977049648761749,-0.2635125815868378,0.0331966280937195
5446,39172082125,1,[-59;-59;4],0.9166153669357300,-0.2982684969902039,-0.2640952467918396,0.0332546457648277
5458,39272082625,1,[-59;-59;4],0.9162601232528687,-0.2988348603248596,-0.2646794617176056,0.0333151705563068
5470,39442084700,1,[-59;-59;3],0.9159044027328491,-0.2993988692760468,-0.2652658224105835,0.0333683490753174
5482,39522083875,1,[-59;-59;3],0.9155480861663818,-0.2999619245529175,-0.2658528089523315,0.0334190614521503
5494,39602084275,1,[-56;-56;5],0.9152084589004517,-0.3005022108554840,-0.2664028406143188,0.0334881618618965
5506,39682084675,1,[-56;-56;5],0.9148681163787842,-0.3010422885417938,-0.2669526934623718,0.0335572436451912
5518,39762085075,1,[-55;-55;7],0.9145298600196838,-0.3015803396701813,-0.2674941122531891,0.0336358584463596
5530,39872085625,1,[-55;-55;7],0.9141935706138611,-0.3021163046360016,-0.2680270671844482,0.0337240174412727
5542,39952086025,1,[-55;-55;7],0.9138566851615906,-0.3026520609855652,-0.2685598433017731,0.0338121503591537
5554,40032086425,1,[-55;-55;7],0.9135192036628723,-0.3031876087188721,-0.2690924406051636,0.0339002609252930
5566,40112086825,1,[-55;-55;7],0.9131810069084167,-0.3037229478359222,-0.2696248590946198,0.0339883491396904
5578,40192087225,1,[-56;-56;7],0.9128361344337463,-0.3042674362659454,-0.2701671421527863,0.0340767726302147
5590,40272087625,1,[-56;-56;7],0.9124906063079834,-0.3048117160797119,-0.2707092463970184,0.0341651774942875
5602,40352088025,1,[-56;-56;6],0.9121445417404175,-0.3053543269634247,-0.2712528109550476,0.0342486947774887
5614,40432088400,1,[-56;-56;6],0.9117980599403381,-0.3058952987194061,-0.2717977762222290,0.0343273282051086
5626,40532088925,1,[-56;-56;5],0.9114509820938110,-0.3064352869987488,-0.2723433673381805,0.0344035103917122
5638,40612089325,1,[-56;-56;5],0.9111035466194153,-0.3069729208946228,-0.2728912234306335,0.0344723835587502
5650,40692089725,1,[-56;-56;5],0.9107554554939270,-0.3075103163719177,-0.2734388709068298,0.0345412343740463
5662,40772090125,1,[-57;-57;6],0.9104018211364746,-0.3080566525459290,-0.2739914059638977,0.0346176065504551
5674,40852090525,1,[-57;-57;6],0.9100458025932312,-0.3086058497428894,-0.2745454609394073,0.0346964672207832
5686,40932090925,1,[-57;-57;5],0.9096892476081848,-0.3091540932655334,-0.2751001119613647,0.0347728841006756
5698,41012091625,1,[-57;-57;5],0.9093322753906250,-0.3096998929977417,-0.2756570279598236,0.0348420031368732
5710,41092092025,1,[-57;-57;5],0.9089746475219727,-0.3102454543113708,-0.2762137651443481,0.0349110960960388
5722,41192092525,1,[-57;-57;5],0.9086163640022278,-0.3107908070087433,-0.2767702639102936,0.0349801667034626
5734,41272092925,1,[-57;-57;5],0.9082573652267456,-0.3113359212875366,-0.2773265838623047,0.0350492075085640
5746,41352093325,1,[-58;-58;4],0.9078947901725769,-0.3118839859962463,-0.2778893709182739,0.0351135693490505
5758,41432093725,1,[-58;-58;4],0.9075285196304321,-0.3124349713325500,-0.2784586548805237,0.0351732447743416
5770,41512094125,1,[-58;-58;4],0.9071615934371948,-0.3129857182502747,-0.2790277004241943,0.0352328978478909
5782,41592094525,1,[-59;-59;4],0.9067876338958740,-0.3135455250740051,-0.2796065509319305,0.0352928824722767
5794,41672094925,1,[-59;-59;4],0.9064129590988159,-0.3141050636768341,-0.2801852226257324,0.0353528410196304
5806,41772095425,1,[-59;-59;3],0.9060377478599548,-0.3146628737449646,-0.2807653248310089,0.0354079417884350
5818,41852095825,1,[-59;-59;3],0.9056620001792908,-0.3152189254760742,-0.2813468575477600,0.0354581885039806
5830,41932096225,1,[-59;-59;4],0.9052854776382446,-0.3157754838466644,-0.2819273769855499,0.0355108194053173
5842,42012096625,1,[-59;-59;4],0.9049079418182373,-0.3163340389728546,-0.2825050950050354,0.0355706550180912
5854,42182098725,1,[-59;-59;3],0.9045299291610718,-0.3168901205062866,-0.2830851674079895,0.0356232337653637
