timestamp,q0,q1,q2,q3,roll,pitch,yaw
4341907075,0.99772084,-0.06215916,-0.02601947,0.00351399,-7.145,-2.951,0.588
4361907175,0.99756491,-0.06388058,-0.02773339,0.00379955,-7.346,-3.144,0.638
4381907275,0.99740291,-0.06560161,-0.02944716,0.00408509,-7.546,-3.337,0.689
4401907375,0.99723500,-0.06732225,-0.03116074,0.00437061,-7.747,-3.529,0.741
4421907475,0.99706107,-0.06904248,-0.03287413,0.00465609,-7.948,-3.722,0.794
4441907575,0.99688035,-0.07076997,-0.03459588,0.00493387,-8.150,-3.915,0.846
4461907675,0.99669272,-0.07250468,-0.03632599,0.00520395,-8.354,-4.109,0.899
4481907775,0.99649823,-0.07424656,-0.03806446,0.00546632,-8.558,-4.304,0.951
4501907875,0.99629664,-0.07599561,-0.03981129,0.00572098,-8.763,-4.500,1.003
4521907975,0.99608886,-0.07774418,-0.04155788,0.00597561,-8.969,-4.696,1.056
4541908075,0.99587494,-0.07949226,-0.04330421,0.00623020,-9.175,-4.891,1.110
4561908175,0.99565482,-0.08123986,-0.04505027,0.00648475,-9.381,-5.086,1.164
4581908275,0.99542850,-0.08298695,-0.04679605,0.00673927,-9.587,-5.281,1.219
4601908375,0.99519598,-0.08473352,-0.04854155,0.00699373,-9.794,-5.476,1.275
4621908475,0.99495727,-0.08647957,-0.05028673,0.00724816,-10.001,-5.671,1.331
4641908575,0.99471128,-0.08823296,-0.05203962,0.00750283,-10.209,-5.866,1.389
4661908675,0.99445790,-0.08999369,-0.05380018,0.00775774,-10.418,-6.062,1.447
4681908775,0.99419701,-0.09176173,-0.05556840,0.00801290,-10.629,-6.259,1.506
4701908875,0.99392861,-0.09353706,-0.05734428,0.00826829,-10.841,-6.456,1.567
4721908975,0.99365377,-0.09531179,-0.05911979,0.00852362,-11.053,-6.653,1.627
4741909075,0.99337256,-0.09708590,-0.06089492,0.00877890,-11.265,-6.850,1.689
4781909275,0.99308497,-0.09885939,-0.06266965,0.00903413,-11.478,-7.047,1.752
4801909375,0.99279094,-0.10063224,-0.06444398,0.00928930,-11.691,-7.244,1.815
4821909475,0.99249053,-0.10240445,-0.06621790,0.00954440,-11.904,-7.440,1.879
4841909575,0.99218380,-0.10417546,-0.06799221,0.00979152,-12.117,-7.636,1.943
4861909650,0.99187076,-0.10594526,-0.06976691,0.01003064,-12.331,-7.832,2.006
4881909775,0.99155140,-0.10771382,-0.07154201,0.01026178,-12.545,-8.028,2.070
4901909875,0.99122578,-0.10948112,-0.07331751,0.01048493,-12.759,-8.225,2.133
4921909975,0.99089372,-0.11124771,-0.07509254,0.01070801,-12.973,-8.420,2.197
4941910075,0.99055535,-0.11301359,-0.07686708,0.01093102,-13.188,-8.616,2.262
4961910175,0.99021059,-0.11477873,-0.07864113,0.01115396,-13.403,-8.811,2.328
4981910275,0.98985946,-0.11654314,-0.08041468,0.01137683,-13.618,-9.007,2.395
5001910375,0.98950195,-0.11830681,-0.08218770,0.01159963,-13.834,-9.201,2.462
5021910475,0.98913813,-0.12006971,-0.08396021,0.01182235,-14.050,-9.396,2.530
5041910575,0.98876780,-0.12183251,-0.08573121,0.01205290,-14.267,-9.590,2.600
5061910675,0.98839098,-0.12359521,-0.08750068,0.01229127,-14.484,-9.784,2.671
5081910775,0.98800778,-0.12535782,-0.08926860,0.01253746,-14.702,-9.977,2.744
5101910875,0.98761809,-0.12712033,-0.09103495,0.01279146,-14.920,-10.170,2.819
5121910975,0.98722202,-0.12888202,-0.09280071,0.01304538,-15.138,-10.362,2.895
5141911375,0.98681957,-0.13064288,-0.09456588,0.01329921,-15.357,-10.554,2.971
5161911475,0.98641080,-0.13240290,-0.09633043,0.01355296,-15.577,-10.746,3.048
5181911575,0.98599565,-0.13416207,-0.09809436,0.01380663,-15.796,-10.937,3.126
5201911650,0.98557413,-0.13592036,-0.09985767,0.01406020,-16.017,-11.129,3.205
5221911750,0.98514628,-0.13767779,-0.10162032,0.01431368,-16.237,-11.320,3.285
5241911875,0.98471028,-0.13944127,-0.10339141,0.01455949,-16.459,-11.511,3.365
5261911975,0.98426604,-0.14121076,-0.10517092,0.01479763,-16.682,-11.704,3.444
5281912075,0.98381346,-0.14298624,-0.10695884,0.01502808,-16.906,-11.897,3.525
5301912175,0.98335248,-0.14476764,-0.10875519,0.01525087,-17.132,-12.092,3.605
5321912275,0.98288488,-0.14654809,-0.11055081,0.01547356,-17.358,-12.285,3.686
5341912375,0.98241079,-0.14832756,-0.11234568,0.01569614,-17.584,-12.479,3.768
5361912475,0.98193020,-0.15010604,-0.11413981,0.01591862,-17.811,-12.672,3.851
5381912550,0.98144299,-0.15188351,-0.11593319,0.01614099,-18.038,-12.865,3.935
5421912775,0.98094928,-0.15365998,-0.11772578,0.01636325,-18.266,-13.058,4.019
5441912875,0.98044693,-0.15544219,-0.11952678,0.01657786,-18.495,-13.251,4.104
5461912975,0.97993594,-0.15723009,-0.12133618,0.01678480,-18.725,-13.446,4.189
5481913075,0.97941619,-0.15902366,-0.12315398,0.01698409,-18.956,-13.641,4.275
5501913175,0.97888762,-0.16082284,-0.12498017,0.01717572,-19.189,-13.837,4.361
5521913250,0.97835231,-0.16262090,-0.12680550,0.01736724,-19.422,-14.033,4.447
5541913375,0.97781020,-0.16441785,-0.12862995,0.01755864,-19.656,-14.228,4.535
